SEBI REPORT For Trade date 20-Feb-2026


Sr.No.,Particulars,Rs. In Lakhs,
ASIAN GRANITO INDIA LIMITED,INE022I01019,12540,8.96
Indian Energy Exchange Limited,INE022Q01020,242798,356.03
Nalwa Sons Investment Ltd,INE023A01030,26,1.66
Aeroflex Industries Limited,INE024001021,37675,75.80
SHILCHAR TEC,INE024F01011,2457,92.95
GRAVITA INDIA LIMITED,INE024L01027,14857,260.96
Goldiam International Ltd.,INE025B01025,29988,115.25
Artemis Medicare Services Limited,INE025R01021,2434,6.75
Gujarat State Fertilizers & Chem.Ltd,INE026A01025,111169,217.56
RASHTRIYA CH,INE027A01015,235565,378.97
Max Healthcare Institute Limited,INE027H01010,24199,278.39
Bank Of Baroda,INE028A01039,113225,328.03
BHARAT PETRO,INE029A01011,85093,313.56
Kalyani Investment Company Limited,INE029L01018,2,0.11
ROSSARI BIOTECH LIMITED,INE02A801020,1820,11.48
Raymond Lifestyle Limited,INE02ID01020,8791,103.96
Azad Engineering Limited,INE02IJ01035,22079,384.02
Borosil Scientific Limited,INE02L001032,282,0.35
Fino Payments Bank Limited,INE02NC01014,19353,49.95
Borosil Limited,INE02PY01013,6686,22.27
Brainbees Solutions Limited,INE02RE01045,63138,185.80
WONDER ELECTRICALS LIMITED,INE02WG01024,7532,12.54
Electronics Mart India Limited,INE02YR01019,55008,76.60
Corona Remedies Limited,INE02ZQ01018,16,0.24
"Hindustan Unilever Ltd.,",INE030A01027,14531,355.58
Housing &Urban Development Corporation Ltd.,INE031A01017,606017,1344.35
Ajanta Pharma Ltd.,INE031B01049,867,24.04
"Bombay Dyeing & Mfg. Co. Ltd.,",INE032A01023,767230,930.58
Prime Securities Ltd.,INE032B01021,160000,397.80
ARVIND Ltd,INE034A01011,18191,65.34
Arvind SmartSpaces Limited,INE034S01021,4180,28.90
SOTL,INE035D01020,1150,5.27
Reliance Infrastructure Ltd,INE036A01016,501,1.71
Gujarat Ambuja Exports Ltd.,INE036B01030,8413,11.37
KARUR VYSYA,INE036D01028,27138,76.54
Concord Enviro Systems Limited,INE037Z01029,361,1.92
Hindalco Industries Ltd.,INE038A01020,34203,303.81
T.V.Today Network Limited,INE038F01029,1237,1.76
IFCI LTD,INE039A01010,796327,496.12
"Jamna Auto Industries Ltd.,",INE039C01032,78383,101.27
JASH ENGINEERING LIMITED,INE039O01029,6994,35.21
Jubilant Agri and Consumer Products Limited,INE03CC01015,95,1.86
Max Estates Limited,INE03EI01018,3095,14.28
VL E-Governance & IT Solutions Limited,INE03HW01020,5000,1.00
Go Digit General Insurance Limited,INE03JT01014,4785,16.77
Brigade Hotel Ventures Limited,INE03NU01014,1609,1.38
ALIVUS LIFE SCIENCES LIMITED,INE03Q201024,2046,19.36
Cohance Lifesciences Limited,INE03QK01018,17079,88.14
Chemcon Speciality Chemicals Limited,INE03YM01018,125,0.32
HDFC Bank Ltd.,INE040A01034,209077,2014.31
Mayur Uniquoters ltd.,INE040D01038,2997,17.45
SUZLON ENERGY LTD.,INE040H01021,7484889,4187.19
"Dhampur Sugar Mills Ltd.,",INE041A01016,43366,62.02
Escorts Kubota Limited,INE042A01014,4252,157.34
GTL Ltd,INE043A01012,387,0.03
Vijaya Diagnostic Centre Limited,INE043W01024,1614,16.26
Sun Pharmaceutical Industries Ltd.,INE044A01036,20883,350.56
Paras Defence and Space Technologies Limited,INE045601023,35343,249.13
ADOR WELDING,INE045A01017,131,1.56
Nelco Ltd,INE045B01015,8941,74.86
Fineotex Chemical Limited,INE045J01034,117435,34.20
Reliance Industrial Infrastructure,INE046A01015,5532,50.45
Muthoot Microfin Limited,INE046W01019,4928,8.48
GRASIM INDUS,INE047A01021,2886,82.41
JAGSONPAL PH,INE048B01035,4226,10.26
Navin Fluorent International Ltd,INE048G01026,4512,292.12
"Himatsingka Seide Ltd.,",INE049A01027,66044,86.70
Wockhardt Ltd,INE049B01025,76804,1098.65
SBC EXPORTS LIMITED,INE04AK01028,561106,148.11
KPIT Technologies Ltd,INE04I401011,38770,423.05
ETHOS LIMITED,INE04TZ01018,508,14.37
Seshaasai Technologies Limited,INE04VU01023,1346,4.18
Prakash Pipes Limited,INE050001010,4114,17.09
Elin Electronics Limited,INE050401020,530,1.08
"Bombay Burmah Trading Corpn. Ltd.,",INE050A01025,2877,53.41
IL & FS Investment Managers Ltd.,INE050B01023,244,0.02
Balaji Amines Ltd.,INE050E01027,6820,93.13
Rane (Madras)  Ltd.,INE050H01012,2259,17.99
Vardhman Special Steels Ltd,INE050M01012,1850,5.52
Vakrangee Softwares Ltd.,INE051B01021,13950,1.31
Windsor Machines Limited,INE052A01021,1220,3.87
Camlin Fine Sciences Ltd,INE052I01032,11336,18.94
Indian Hotels Co. Ltd,INE053A01029,77721,568.89
Indian Railway Finance Corporation,INE053F01010,1606483,2077.73
"V.I.P. Industries Ltd.,",INE054A01027,13406,56.61
ADITYA BIRLA REAL ESTATE LIMITED,INE055A01016,7345,139.63
Cyient DLM Limited,INE055S01018,22008,94.49
IVALUE INFOSOLUTIONS LIMITED,INE056801025,365,0.93
Refex Industries Limited,INE056I01025,21909,62.05
Sanofi India Ltd,INE058A01010,815,36.37
"Cipla Ltd.,",INE059A01026,21601,317.71
La Opala RG Ltd.,INE059D01020,6015,14.52
Hindware Home Innovation Limited,INE05AN01011,3189,9.58
Ratnaveer Precision Engineering Limited,INE05CZ01011,334606,545.86
Likhitha Infrastructure Limited,INE060901027,574,1.70
Navneet Education Limited,INE060A01024,6618,9.98
DEV INFORMATION TECHNOLOGY LIMITED,INE060X01034,300,0.11
FORTIS HEALTHCARE LIMITED,INE061F01013,14863,139.68
"State Bank Of India,",INE062A01020,66847,712.14
ALICON,INE062D01024,56,0.49
Pondy Oxides & Chemicals Limited,INE063E01053,5871,76.20
Equitas Small Finance Bank Limited,INE063P01018,145101,96.60
TIMES GROUP,INE064A01026,532654,1777.20
Trident Ltd.,INE064C01022,1157872,335.75
AEROFLEX ENTERPRISES LIMITED,INE065D01027,3491,3.52
Indegene Limited,INE065X01017,7693,43.58
Eicher Motors Ltd.,INE066A01021,2347,173.42
Hindustan Aeronautics Limited,INE066F01020,97585,4463.65
Wonderla Holidays Limited,INE066O01014,2991,19.11
Inox Wind Limited,INE066P01011,456026,651.36
CG Power and Industrial Solutions Limited,INE067A01029,54654,387.03
CANTABIL RETAIL INDIA LIMITED,INE068L01024,26003,66.96
Gland Pharma Limited,INE068V01023,1822,34.07
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,266,0.26
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,2708,5.56
INDIQUBE SPACES LIMITED,INE06ST01018,946,2.19
LAXMI INDIA FINANCE LIMITED,INE06WU01026,3452,4.89
Gem Aromatics Limited,INE06XZ01023,3633,6.28
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,28610,60.10
SHREE CEMENT,INE070A01015,347,94.72
Jai Corp Limited,INE070D01027,27718,42.58
INSECTCID,INE070I01018,79,0.67
Ugar Sugar Works Ltd.,INE071E01023,1731,0.99
Epigral Limited,INE071N01016,2682,42.49
India Homes Limited,INE072A01029,10000000,1300.00
Associated Alcohols & Breweries Ltd,INE073G01016,3601,35.62
Sona BLW Precision Forgings Limited,INE073K01018,46056,236.93
Praj Industries Ltd.,INE074A01025,125319,502.78
Paramount Communications Ltd.,INE074B01023,101833,49.22
WIPRO LTD.,INE075A01022,354240,829.39
G M BREWERIE,INE075D01018,5139,60.75
HealthCare Global Enterprises Limited,INE075I01017,1536,9.72
SIYAR SILK M,INE076B01028,4480,31.01
IFB Agro Industries Ltd,INE076C01018,11,0.14
GOCL Corporation Limited ,INE077F01035,394,1.45
Vikram Solar Limited,INE078V01014,78551,191.04
Ambuja Cements Ltd.,INE079A01024,72996,407.65
Gateway Distriparks Limited,INE079J01017,66073,42.44
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,66767,239.12
Easy Trip Planners Limited,INE07O001026,1134297,152.91
NDR Auto Components Limited,INE07OG01012,384,3.67
Supriya Lifescience Limited,INE07RO01027,10980,80.37
Pavna Industries Limited,INE07S101038,6887,1.81
Restaurant Brands Asia Limited,INE07T201019,234041,164.61
IRM ENERGY LIMITED,INE07U701015,8722,28.05
HITACHI ENERGY INDIA LIMITED,INE07Y701011,825,171.47
LLOYDS ENTERPRISES LIMITED,INE080I01025,3095582,2381.07
TATA IORN AN,INE081A01020,429924,818.43
"Kopran Ltd.,",INE082A01010,4816,7.22
Morepen Laboratories Ltd.,INE083A01026,230896,117.37
Themis Medicare Ltd.,INE083B01024,1597,2.15
BANK OF INDI,INE084A01016,318875,501.70
Amanta Healthcare Limited,INE084K01015,28,0.04
WeWork India Management Limited,INE085001019,1101,6.81
CHAMBAL FERT,INE085A01013,748346,3321.75
Thangamayil Jewellery Limited,INE085J01014,994,38.56
"Electrosteel Castings Ltd.,",INE086A01029,250991,241.77
Shree Renuka Sugars Ltd.,INE087H01022,738441,226.44
Paradeep Phosphates Limited,INE088F01024,524537,840.80
DR.REDDY'S L,INE089A01031,11218,142.09
Sterlite Technologies Limited.,INE089C01029,20254,28.06
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,16393,19.46
Krsnaa Diagnostics Limited,INE08LI01020,2255,15.98
M & B ENGINEERING LIMITED,INE08N601015,8910,35.24
SANSTAR LIMITED,INE08NE01025,6254,6.02
Samhi Hotels Limited,INE08U801020,62880,123.63
Greenpanel Industries Limited,INE08ZM01014,4266,11.65
Scoda Tubes Limited,INE090501011,14379,24.30
ICICI Bank Ltd.,INE090A01021,35558,497.02
Jai Balaji Industries Limited,INE091G01026,73659,61.65
TATA CHEMICA,INE092A01019,84297,652.56
INDIA NIPP E,INE092B01025,146,1.34
IDFC FIRST BANK LIMITED,INE092T01019,717907,561.43
Hexaware Technologies Limited,INE093A01041,11667,74.49
OBEROI REALTY LIMITED,INE093I01010,3276,55.67
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,194224,122.11
HINDUSTAN PE,INE094A01015,73176,331.14
Kolte-Patil Developers Ltd,INE094I01018,992,4.39
UTI Asset Management Company Limited,INE094J01016,7852,99.33
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,33197,311.36
NBCC (India) Limited,INE095N01031,886146,930.83
NUCLEU SOF E,INE096B01018,415,4.39
Amrutanjan Health Care Limited,INE098F01031,199,1.49
Mishra Dhatu Nigam Limited,INE099Z01011,50310,193.05
Gujarat Fluorochemicals Limited,INE09N301011,1774,63.41
Indigo Paints Limited,INE09VQ01012,1447,16.56
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,4012,20.00
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,174917,126.66
Ceigall India Limited,INE0AG901020,4728,13.66
Hemisphere Properties India Limited,INE0AJG01018,56958,85.22
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,62,1.10
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,1544,6.91
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,206,0.36
Bansal Wire Industries Limited,INE0B9K01025,2470,7.65
Go Fashion (India) Limited,INE0BJS01011,9947,52.77
Premier Energies Limited,INE0BS701011,43862,404.93
C.E. Info Systems Limited,INE0BV301023,5491,89.15
Aether Industries Limited,INE0BWX01014,5580,51.27
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,4062,7.62
Jubilant Ingrevia Limited,INE0BY001018,9142,64.42
Oswal Pumps Limited,INE0BYP01024,49046,234.27
Urban Company Limited,INE0CAZ01013,28475,36.63
Mukka Proteins Limited,INE0CG401037,11560,2.91
Knowledge Marine & Engineering Works Limited,INE0CJD01029,1133,19.95
Western Carriers (India) Limited,INE0CJF01024,26867,35.46
RateGain Travel Technologies Limited,INE0CLI01024,2122320,13022.66
Meghmani Organics Limited,INE0CT101020,564985,399.80
GMR Power and Urban Infra Limited,INE0CU601026,52323,62.90
Anthem Biosciences Limited,INE0CZ201020,8425,59.33
Sigachi Industries Limited,INE0D0K01022,237712,85.21
India Pesticides Limited,INE0D6701023,29484,59.41
Ksolves India Limited,INE0D6I01023,219,0.81
RailTel Corporation of India Limited,INE0DD101019,146334,559.66
PIRAMAL PHARMA LIMITED,INE0DK501011,277592,534.68
Fairchem Organics Limited,INE0DNW01011,1636,16.71
Nureca Limited,INE0DSF01015,361,1.02
INNOVA CAPTAB LIMITED,INE0DUT01020,748,6.63
Syrma SGS Technology Limited,INE0DYJ01015,85583,661.27
Wakefit Innovations Limited,INE0E7301029,1166,2.44
HMA Agro Industries Limited,INE0ECP01024,465,0.14
TARC LIMITED,INE0EK901012,47193,79.76
Network People Services Technologies Limited,INE0FFK01017,1249,23.39
Deep Industries Limited,INE0FHS01024,18446,80.41
Motisons Jewellers Limited,INE0FRK01020,348004,63.83
Motherson Sumi Wiring India Limited,INE0FS801015,346201,155.54
Markolines Pavement Technologies Limited,INE0FW001016,2500,4.13
EPACK Durable Limited,INE0G5901015,946597,3681.33
Tatva Chintan Pharma Chem Limited,INE0GK401011,4027,51.29
HP Adhesives Limited,INE0GSL01024,675,0.36
ALL TIME PLASTICS LIMITED,INE0GV601021,179,0.46
Windlas Biotech Limited,INE0H5O01029,852,7.38
ArisInfra Solutions Limited,INE0H9P01028,47824,54.85
Fabtech Technologies Limited,INE0HF201011,2224,4.29
One Mobikwik Systems Limited,INE0HLU01028,51588,127.89
Tracxn Technologies Limited,INE0HMF01019,370,0.30
Billionbrains Garage Ventures Limited,INE0HOQ01053,453619,782.82
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,2489,7.38
Le Travenues Technology Limited,INE0HV901016,33520,83.70
Dhampur Bio Organics Limited,INE0I3401014,1,0.00
Latent View Analytics Limited,INE0I7C01011,29817,127.45
Capillary Technologies India Limited,INE0ILV01024,2617,15.52
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,18104,46.15
Veranda Learning Solutions Limited,INE0IQ001011,1145,2.50
Data Patterns (India) Limited,INE0IX101010,14122,374.20
Rashi Peripherals Limited,INE0J1F01024,3585,10.52
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,101343,937.01
Honasa Consumer Limited,INE0J5401028,22572,68.10
Jeena Sikho Lifecare Limited,INE0J5801029,10111,71.28
Venus Pipes & Tubes Limited,INE0JA001018,6097,82.48
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,18482,130.89
Sanathan Textiles Limited,INE0JPD01013,65,0.32
YATRA ONLINE LIMITED,INE0JR601024,14482,23.35
DREAMFOLKS SERVICES LIMITED,INE0JS101016,1246,5.93
Harsha Engineers International Limited,INE0JUS01029,300586,1247.30
Garuda Construction and Engineering Limited,INE0JVO01026,8930,17.56
Valiant Laboratories Limited,INE0JWS01017,560,0.93
Blue Jet Healthcare Limited,INE0KBH01020,47736,244.52
Eureka Forbes Limited,INE0KCE01017,100338,522.36
Rhetan TMT Limited,INE0KKN01029,135596,35.17
DCX Systems Limited,INE0KL801015,103578,242.08
Bajel Projects Limited,INE0KQN01018,575,1.01
Gopal Snacks Limited,INE0L9R01028,5976,19.69
Avalon Technologies Limited,INE0LCL01028,6097,64.12
Ather Energy Limited,INE0LEZ01016,17473,126.51
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,61805,141.94
Cello World Limited,INE0LMW01024,11054,63.64
IKIO Technologies Limited,INE0LOJ01019,2673,6.30
Physicswallah Limited,INE0LP301011,239855,280.61
Aarti Pharmalabs Limited,INE0LRU01027,9098,76.29
Quadrant Future Tek Limited,INE0LRY01011,25426,95.18
Ola Electric Mobility Limited,INE0LXG01040,1371956,474.66
REDTAPE Limited,INE0LXT01019,36354,50.84
STANDARD ENGINEERING TECHNOLOGY LIMITED,INE0M4D01010,701,0.98
J.G.Chemicals Limited,INE0MB501011,2390,10.31
REGAAL RESOURCES LIMITED,INE0MHO01029,3528,2.39
Epack Prefab Technologies Limited,INE0MLS01022,9794,25.88
TRUALT BIOENERGY LIMITED,INE0MWH01014,5557,23.77
Udayshivakumar infra limited,INE0N0Y01013,3735,0.96
BEML Land Assets Limited,INE0N7W01012,1074,2.23
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,1074,5.41
BLS E-Services Limited,INE0NLT01010,1555,2.64
Allcargo Terminals Limited,INE0NN701020,500,0.26
NMDC Steel Limited,INE0NNS01018,617763,271.93
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,22813,791.78
Kross Limited,INE0O6601022,5492,12.08
Indef Manufacturing Limited,INE0O9T01021,535,2.23
JNK India Limited,INE0OAF01028,2965,7.23
Rossell Techsys Limited,INE0OJW01016,1976,14.94
NTPC GREEN ENERGY LIMITED,INE0ONG01011,477424,474.52
Deepak Builders and Engineers India Limited,INE0OPA01019,575,0.79
EMS LIMITED,INE0OV601013,29523,143.73
Shipping Corporation of India Land and Assets Limited,INE0PB301013,28222,14.27
RBZ Jewellers Limited,INE0PEQ01016,950,1.25
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,1130,3.00
Orient Technologies Limited,INE0PPK01015,8301,29.71
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,50,0.04
Platinum Industries Limited,INE0PT501018,4224,12.10
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,13003,108.73
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,199,3.15
International Gemmological Institute India Limited,INE0Q9301021,8339,29.94
Sudeep Pharma Limited,INE0QPI01025,617,4.12
ARKADE DEVELOPERS LIMITED,INE0QRL01017,25794,40.95
Denta Water and Infra Solutions Limited,INE0R4L01018,4289,14.19
SRM CONTRACTORS LIMITED,INE0R6Z01013,209,1.08
PATEL RETAIL LIMITED,INE0R8B01010,1215,2.77
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,10515,83.50
Gala Precision Engineering Limited,INE0RE001014,41,0.38
Tolins Tyres Limited,INE0RWQ01014,2224,3.93
Pace Digitek Limited,INE0S3G01027,43732,82.91
CRIZAC LIMITED,INE0S4R01014,16798,47.39
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,9999,82.14
MAMATA MACHINERY LIMITED,INE0TO701015,9594,44.94
Glottis Limited,INE0TQE01026,3700,1.98
Solarworld Energy Solutions Limited,INE0TY101024,11950,28.60
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,888,8.24
Bluspring Enterprises Limited,INE0U4101014,23984,19.45
Digitide Solutions Limited,INE0U4701011,21616,39.79
BlackBuck Limited,INE0UIZ01018,4456,28.62
Sanofi Consumer Healthcare India Limited,INE0UOS01011,62,2.93
GUJARAT KIDNEY AND SUPER SPECIALITY LIMITED,INE0V0W01025,425,0.46
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,13120,322.71
CARRARO INDIA LIMITED,INE0V7W01012,868,4.53
Sri Lotus Developers and Realty Limited,INE0V9Q01010,71516,125.38
Meesho Limited,INE0VDM01015,1891,2.87
Sagility Limited,INE0W2G01015,1180522,595.04
Laxmi Dental Limited,INE0WO601020,5853,14.79
Midwest Limited,INE0XAD01024,3091,42.72
Jain Resource Recycling Limited,INE0YD401026,42083,167.21
Atlanta Electricals Limited,INE0Z4F01028,810,6.99
ATUL LTD.,INE100A01010,639,46.04
"W.S. Industries (India) Ltd.,",INE100D01014,28,0.02
Mahindra & Mahindra Ltd.,INE101A01026,37748,1352.41
Granules India Ltd.,INE101D01020,25276,146.50
Afcons Infrastructure Limited,INE101I01011,26167,98.21
HLV LIMITED,INE102A01024,5650,0.82
Choice International Ltd,INE102B01014,402291,3051.32
Godrej Consumer Products Ltd.,INE102D01028,3722,46.19
Allied Digital Services Limited,INE102I01027,6918,13.76
MANGALORE RE,INE103A01014,163238,307.89
SMC Global Securities Limited,INE103C01036,12,0.01
TRAVEL FOOD SERVICES LIMITED,INE103V01028,97,1.21
TVS Holdings Limited,INE105A01035,226,33.10
RPG Life Sciences Limited,INE105J01010,157,3.64
HI-TECH PIPES LIMITED,INE106T01025,317525,311.27
TAMILNADU NE,INE107A01015,13811,23.05
Wanbury Limited,INE107F01022,1000,2.73
Awfis Space Solutions Limited,INE108V01019,12602,61.32
SHIPPING COR,INE109A01011,168513,430.22
ARMAN FIN,INE109C01017,612,9.53
Mindteck (India) Ltd,INE110B01017,1157,2.60
CONTAIN CORP,INE111A01025,84017,475.83
FINANC TECHN,INE111B01023,691,5.78
PAUSHAK LIMITED (formerly known as Darshak Limited),INE111F01024,130,0.62
PDS LIMITED,INE111Q01021,3313,11.63
Metropolis Healthcare Limited,INE112L01020,1068,21.41
GUJ NARMADA,INE113A01013,51587,270.74
STEEL AUTHOR,INE114A01011,337027,510.59
Lic Housing Finance Ltd.,INE115A01026,77459,449.10
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,908,15.72
Apcotex Industries Limited,INE116A01032,125,0.44
ZF STEERING,INE116C01012,100,0.91
ABB Ltd.,INE117A01022,4242,242.16
BAJ HOLD INV,INE118A01012,1067,129.21
Nuvoco Vistas Corporation Limited,INE118D01016,17884,67.06
PARK MEDI WORLD LIMITED,INE119201023,5489,9.46
Balrampur Chini Mills Ltd.,INE119A01028,8892,46.14
Carborundum Universal Ltd.,INE120A01034,3415,31.98
CHOL INV FN,INE121A01024,9768,163.02
JSW Energy Limited,INE121E01018,65939,344.16
INDUS TOWERS LIMITED,INE121J01017,36745,156.93
Amagi Media Labs Limited,INE121R01077,179,0.76
"MMTC Ltd.,",INE123F01029,142751,98.48
SBI Life Insurance Company Limited,INE123W01016,1398,25.19
Steelcast Ltd.,INE124E01038,300,0.63
DELTA CORP,INE124G01033,237227,207.08
"E.I.D. Parry (India) Ltd.,",INE126A01031,5529,54.98
APOLLO PIPES LIMITED,INE126J01016,3583,12.74
HDFC Asset Management Company Limited,INE127D01025,9422,265.32
Goodluck India Limited,INE127I01024,3580,40.71
K.P. Energy Limited,INE127T01021,25803,96.12
Eveready Industries India Ltd.,INE128A01029,19710,70.76
Five-Star Business Finance Ltd.,INE128S01021,32674,169.03
Archean Chemical Industries Limited,INE128X01021,4416,28.00
GAIL INDIA,INE129A01019,424865,743.87
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,31095,33.33
Fujiyama Power Systems Limited,INE12UR01024,626,1.32
Gujarat Mineral Development Corpora,INE131A01031,175334,894.73
Relaxo Footwears Ltd.,INE131B01039,13870,61.28
Aurionpro Solutions Ltd.,INE132H01018,6120,66.77
Akzo Nobel India Limited,INE133A01011,1728,55.42
TILAKNAG IND,INE133E01013,43669,204.51
IFGL Refractories Limited,INE133Y01011,764,1.67
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,367,0.38
Power Finance Corporation Ltd,INE134E01011,257811,1052.02
Cyient Limited,INE136B01020,19858,243.01
Neogen Chemicals Limited,INE136S01016,1904,27.04
Peninsula Land Limited,INE138A01028,1000,0.31
Kanoria Chemicals & Industries Ltd.,INE138C01024,1405,1.48
KFin Technologies Limited,INE138Y01010,55502,609.60
"National Aluminium Co. Ltd.,",INE139A01034,251066,877.15
UCAL LIMITED,INE139B01016,450,0.58
FUSION FINANCE LIMITED,INE139R01012,21309,41.28
Saatvik Green Energy Limited,INE13B501022,2786,11.81
"Oswal Agro Mills Ltd.,",INE142A01012,5,0.00
Tata Technologies Limited,INE142M01025,86586,603.61
Sula Vineyards Limited,INE142Q01026,61322,159.90
Orient Electric Limited,INE142Z01019,7105,14.36
OSWAL CHEMIC,INE143A01010,883,0.29
20 Microns Limited,INE144J01027,6489,14.29
Tarsons Products Limited,INE144Z01023,253478,952.02
Kirloskar Oil Engines Limited,INE146L01010,4641,56.36
SOUTH PETRO,INE147A01011,97297,85.34
JINDAL POLY INVESTMENT AND FINANCE COMPA,INE147P01019,90,0.98
Tamilnadu Petroproducts Ltd,INE148A01019,1661,1.79
Sammaan Capital Limited,INE148I01020,412169,617.98
