SEBI REPORT For Trade date 12-Mar-2026


Sr.No.,Particulars,Rs. In Lakhs,
ACC,INE012A01025,14829,268.14
R&B Denims Limited,INE012Q01021,3520,6.48
Onesource Specialty Pharma Limited,INE013P01021,205298,3036.30
WIM PLAST LT,INE015B01018,930,4.31
Tinna Rubber and Infrastructure Limited,INE015C01016,332,2.81
DABUR INDIA,INE016A01026,17520,93.01
CEINSYS TECH LIMITED,INE016Q01014,222,2.59
"Great Eastern Shipping Co. Ltd.,",INE017A01032,8188,106.34
LARSEN & TOU,INE018A01030,36211,1409.61
SBI CARDS AND PAYMENT SERVICES LIMITED,INE018E01016,13146,110.34
JSW SL,INE019A01038,5876,68.00
Himadri Speciality Chemical Ltd.,INE019C01026,59120,292.98
STANLEY LIFESTYLES LIMITED,INE01A001028,3612,8.12
Antony Waste Handling Cell Limited,INE01BK01022,5304,28.63
Vishal Mega Mart Limited,INE01EA01019,312309,412.06
Ritco Logistics Limited,INE01EG01016,83,0.24
Baazar Style Retail Limited,INE01FR01028,109596,380.96
Sky Gold And Diamonds Limited,INE01IU01018,15400,53.95
eMudhra Limited,INE01QM01018,10720,60.99
Vikran Engineering Limited,INE01R501028,552052,521.04
Canara HSBC Life Insurance Company Limited,INE01TY01017,9382,13.86
Spencer's Retail Limited,INE020801028,202,0.18
REC LIMITED,INE020B01018,548902,2072.89
Asian Paints Ltd.,INE021A01026,11241,289.84
Dodla Dairy Limited,INE021O01019,435,5.43
ASIAN GRANITO INDIA LIMITED,INE022I01019,23352,16.75
Indian Energy Exchange Limited,INE022Q01020,243590,348.98
Nalwa Sons Investment Ltd,INE023A01030,31,1.97
Aeroflex Industries Limited,INE024001021,20476,42.51
SHILCHAR TEC,INE024F01011,2517,95.19
GRAVITA INDIA LIMITED,INE024L01027,14142,245.29
Goldiam International Ltd.,INE025B01025,140705,497.53
Artemis Medicare Services Limited,INE025R01021,1424,4.39
Gujarat State Fertilizers & Chem.Ltd,INE026A01025,107043,208.04
"Lotus Chocolate Co. Ltd.,",INE026D01011,10,0.08
RASHTRIYA CH,INE027A01015,232017,362.75
Max Healthcare Institute Limited,INE027H01010,18930,220.11
Bank Of Baroda,INE028A01039,114807,333.98
BHARAT PETRO,INE029A01011,58997,207.73
Kalyani Investment Company Limited,INE029L01018,4,0.20
ROSSARI BIOTECH LIMITED,INE02A801020,1410,8.76
Raymond Lifestyle Limited,INE02ID01020,9714,111.06
Azad Engineering Limited,INE02IJ01035,22296,386.36
Borosil Scientific Limited,INE02L001032,182,0.24
Fino Payments Bank Limited,INE02NC01014,21082,52.17
Borosil Limited,INE02PY01013,6056,19.71
Brainbees Solutions Limited,INE02RE01045,53977,159.99
WONDER ELECTRICALS LIMITED,INE02WG01024,7342,12.21
Electronics Mart India Limited,INE02YR01019,54829,74.65
Corona Remedies Limited,INE02ZQ01018,47,0.74
"Hindustan Unilever Ltd.,",INE030A01027,15723,379.96
Housing &Urban Development Corporation Ltd.,INE031A01017,728874,1561.56
Ajanta Pharma Ltd.,INE031B01049,928,27.44
"Bombay Dyeing & Mfg. Co. Ltd.,",INE032A01023,785006,947.72
Prime Securities Ltd.,INE032B01021,160000,397.80
ARVIND Ltd,INE034A01011,22229,79.55
Arvind SmartSpaces Limited,INE034S01021,6231,38.76
SOTL,INE035D01020,1180,5.39
Reliance Infrastructure Ltd,INE036A01016,501,1.71
Gujarat Ambuja Exports Ltd.,INE036B01030,14670,20.67
KARUR VYSYA,INE036D01028,25700,73.27
Concord Enviro Systems Limited,INE037Z01029,310,1.50
Hindalco Industries Ltd.,INE038A01020,33262,298.85
T.V.Today Network Limited,INE038F01029,440,0.70
IFCI LTD,INE039A01010,742292,448.07
"Jamna Auto Industries Ltd.,",INE039C01032,82867,107.09
JASH ENGINEERING LIMITED,INE039O01029,6636,33.33
Jubilant Agri and Consumer Products Limited,INE03CC01015,95,1.86
Max Estates Limited,INE03EI01018,2058,9.61
VL E-Governance & IT Solutions Limited,INE03HW01020,5000,1.00
Go Digit General Insurance Limited,INE03JT01014,4365,15.39
Brigade Hotel Ventures Limited,INE03NU01014,1691,1.42
ALIVUS LIFE SCIENCES LIMITED,INE03Q201024,1783,16.84
Cohance Lifesciences Limited,INE03QK01018,16566,80.81
Chemcon Speciality Chemicals Limited,INE03YM01018,136,0.34
HDFC Bank Ltd.,INE040A01034,239782,2227.27
Mayur Uniquoters ltd.,INE040D01038,2993,17.40
SUZLON ENERGY LTD.,INE040H01021,6598535,3541.03
"Dhampur Sugar Mills Ltd.,",INE041A01016,44087,62.87
Escorts Kubota Limited,INE042A01014,4154,152.25
GTL Ltd,INE043A01012,387,0.03
Vijaya Diagnostic Centre Limited,INE043W01024,2111,21.12
Sun Pharmaceutical Industries Ltd.,INE044A01036,9417,153.72
Paras Defence and Space Technologies Limited,INE045601023,29783,212.97
ADOR WELDING,INE045A01017,142,1.67
Nelco Ltd,INE045B01015,8660,71.65
Fineotex Chemical Limited,INE045J01034,107380,31.51
Reliance Industrial Infrastructure,INE046A01015,5445,48.79
Muthoot Microfin Limited,INE046W01019,5611,9.41
GRASIM INDUS,INE047A01021,3540,100.77
JAGSONPAL PH,INE048B01035,4662,10.92
Navin Fluorent International Ltd,INE048G01026,3906,252.27
"Himatsingka Seide Ltd.,",INE049A01027,64048,81.51
Wockhardt Ltd,INE049B01025,76571,1092.03
SBC EXPORTS LIMITED,INE04AK01028,556224,146.67
KPIT Technologies Ltd,INE04I401011,47410,470.15
ETHOS LIMITED,INE04TZ01018,645,17.39
Seshaasai Technologies Limited,INE04VU01023,1314,3.99
Prakash Pipes Limited,INE050001010,4605,18.21
Elin Electronics Limited,INE050401020,1184,2.53
"Bombay Burmah Trading Corpn. Ltd.,",INE050A01025,3432,62.28
IL & FS Investment Managers Ltd.,INE050B01023,244,0.02
Balaji Amines Ltd.,INE050E01027,7124,94.11
Rane (Madras)  Ltd.,INE050H01012,2009,15.91
Vardhman Special Steels Ltd,INE050M01012,1850,5.52
Vakrangee Softwares Ltd.,INE051B01021,13950,1.31
Windsor Machines Limited,INE052A01021,1250,3.95
Camlin Fine Sciences Ltd,INE052I01032,8275,14.09
BEST AGROLIFE LIMITED,INE052T01021,3046,0.81
Indian Hotels Co. Ltd,INE053A01029,73898,536.36
Indian Railway Finance Corporation,INE053F01010,1687824,2087.30
"V.I.P. Industries Ltd.,",INE054A01027,11904,49.77
Waterbase Limited,INE054C01015,17393,9.76
ADITYA BIRLA REAL ESTATE LIMITED,INE055A01016,8691,161.09
Cyient DLM Limited,INE055S01018,18092,78.34
IVALUE INFOSOLUTIONS LIMITED,INE056801025,415,0.99
Refex Industries Limited,INE056I01025,22058,62.02
Sanofi India Ltd,INE058A01010,999,43.75
"Cipla Ltd.,",INE059A01026,21180,310.99
La Opala RG Ltd.,INE059D01020,4125,9.57
Hindware Home Innovation Limited,INE05AN01011,2900,8.91
Ratnaveer Precision Engineering Limited,INE05CZ01011,339483,552.87
Indogulf Cropsciences Limited,INE05J901018,119,0.13
BHARAT COKING COAL LIMITED,INE05XR01022,74241,25.86
Likhitha Infrastructure Limited,INE060901027,574,1.70
Navneet Education Limited,INE060A01024,8410,12.74
DEV INFORMATION TECHNOLOGY LIMITED,INE060X01034,300,0.11
FORTIS HEALTHCARE LIMITED,INE061F01013,21301,202.51
"State Bank Of India,",INE062A01020,104148,1142.49
ALICON,INE062D01024,56,0.49
Pondy Oxides & Chemicals Limited,INE063E01053,6142,77.30
Equitas Small Finance Bank Limited,INE063P01018,160239,103.52
TIMES GROUP,INE064A01026,642267,2093.85
Trident Ltd.,INE064C01022,1124781,321.07
AEROFLEX ENTERPRISES LIMITED,INE065D01027,2511,2.57
Indegene Limited,INE065X01017,7782,43.90
Eicher Motors Ltd.,INE066A01021,3297,247.14
Hindustan Aeronautics Limited,INE066F01020,106243,4789.94
Wonderla Holidays Limited,INE066O01014,2776,17.98
Inox Wind Limited,INE066P01011,428138,581.47
CG Power and Industrial Solutions Limited,INE067A01029,49924,355.73
CANTABIL RETAIL INDIA LIMITED,INE068L01024,1218,3.21
Gland Pharma Limited,INE068V01023,1861,33.69
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,1803,2.54
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,2584,4.88
INDIQUBE SPACES LIMITED,INE06ST01018,1866,3.62
LAXMI INDIA FINANCE LIMITED,INE06WU01026,1944,2.49
Gem Aromatics Limited,INE06XZ01023,2572,4.45
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,8247,17.31
SHREE CEMENT,INE070A01015,312,84.40
Jai Corp Limited,INE070D01027,31923,46.58
INSECTCID,INE070I01018,99,0.81
Ugar Sugar Works Ltd.,INE071E01023,1669,0.94
Epigral Limited,INE071N01016,2511,39.74
India Homes Limited,INE072A01029,10000000,1300.00
Associated Alcohols & Breweries Ltd,INE073G01016,3434,33.54
Sona BLW Precision Forgings Limited,INE073K01018,29542,152.15
Praj Industries Ltd.,INE074A01025,131379,508.13
Paramount Communications Ltd.,INE074B01023,91362,44.57
WIPRO LTD.,INE075A01022,374888,859.16
G M BREWERIE,INE075D01018,4156,50.14
HealthCare Global Enterprises Limited,INE075I01017,1278,8.44
SIYAR SILK M,INE076B01028,2973,19.45
IFB Agro Industries Ltd,INE076C01018,17,0.22
GOCL Corporation Limited ,INE077F01035,394,1.45
Vikram Solar Limited,INE078V01014,92706,217.77
Ambuja Cements Ltd.,INE079A01024,65614,362.73
Gateway Distriparks Limited,INE079J01017,64321,41.30
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,61098,215.12
Easy Trip Planners Limited,INE07O001026,1138854,150.24
NDR Auto Components Limited,INE07OG01012,334,3.21
Supriya Lifescience Limited,INE07RO01027,9598,71.50
Restaurant Brands Asia Limited,INE07T201019,278081,192.53
IRM ENERGY LIMITED,INE07U701015,10331,32.04
HITACHI ENERGY INDIA LIMITED,INE07Y701011,1480,353.65
LLOYDS ENTERPRISES LIMITED,INE080I01025,3106469,2384.29
TATA IORN AN,INE081A01020,421608,788.53
"Kopran Ltd.,",INE082A01010,6315,9.32
Morepen Laboratories Ltd.,INE083A01026,285498,143.08
Themis Medicare Ltd.,INE083B01024,1590,2.14
BANK OF INDI,INE084A01016,348274,551.54
Amanta Healthcare Limited,INE084K01015,29,0.04
WeWork India Management Limited,INE085001019,1306,7.60
CHAMBAL FERT,INE085A01013,736668,3264.01
Thangamayil Jewellery Limited,INE085J01014,1466,55.32
"Electrosteel Castings Ltd.,",INE086A01029,277477,259.15
Shree Renuka Sugars Ltd.,INE087H01022,653889,201.18
Paradeep Phosphates Limited,INE088F01024,471298,733.89
DR.REDDY'S L,INE089A01031,6406,80.30
Sterlite Technologies Limited.,INE089C01029,534951,1013.04
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,23967,27.56
Krsnaa Diagnostics Limited,INE08LI01020,2394,16.74
M & B ENGINEERING LIMITED,INE08N601015,8928,34.45
SANSTAR LIMITED,INE08NE01025,5761,5.58
Samhi Hotels Limited,INE08U801020,58527,114.99
Greenpanel Industries Limited,INE08ZM01014,5085,12.56
Scoda Tubes Limited,INE090501011,15138,25.27
ICICI Bank Ltd.,INE090A01021,61901,845.00
Jai Balaji Industries Limited,INE091G01026,80978,64.96
TATA CHEMICA,INE092A01019,82053,633.85
INDIA NIPP E,INE092B01025,318,2.64
IDFC FIRST BANK LIMITED,INE092T01019,1376247,998.89
Hexaware Technologies Limited,INE093A01041,16683,96.09
OBEROI REALTY LIMITED,INE093I01010,3534,59.38
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,242493,145.14
HINDUSTAN PE,INE094A01015,76078,334.24
Kolte-Patil Developers Ltd,INE094I01018,3977,13.50
UTI Asset Management Company Limited,INE094J01016,8198,101.06
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,31210,291.78
NBCC (India) Limited,INE095N01031,1006970,1028.95
NUCLEU SOF E,INE096B01018,443,4.51
Amrutanjan Health Care Limited,INE098F01031,160,1.20
Mishra Dhatu Nigam Limited,INE099Z01011,52558,198.47
Aarti Surfactants Limited,INE09EO01013,49,0.20
Gujarat Fluorochemicals Limited,INE09N301011,1323,46.92
Indigo Paints Limited,INE09VQ01012,1567,17.06
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,3933,19.40
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,209411,138.36
Ceigall India Limited,INE0AG901020,4539,13.17
Hemisphere Properties India Limited,INE0AJG01018,54936,81.61
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,318,5.12
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,924,4.15
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,223,0.42
Bansal Wire Industries Limited,INE0B9K01025,1363,3.93
Go Fashion (India) Limited,INE0BJS01011,9003,44.81
Premier Energies Limited,INE0BS701011,39610,363.93
C.E. Info Systems Limited,INE0BV301023,7145,103.22
Aether Industries Limited,INE0BWX01014,4160,36.53
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,2047,3.74
Jubilant Ingrevia Limited,INE0BY001018,12600,86.31
Oswal Pumps Limited,INE0BYP01024,64529,274.49
Urban Company Limited,INE0CAZ01013,30779,37.82
Mukka Proteins Limited,INE0CG401037,32042,12.16
Knowledge Marine & Engineering Works Limited,INE0CJD01029,1195,20.86
Western Carriers (India) Limited,INE0CJF01024,29818,39.04
RateGain Travel Technologies Limited,INE0CLI01024,2120823,13013.75
Meghmani Organics Limited,INE0CT101020,554983,386.23
GMR Power and Urban Infra Limited,INE0CU601026,42531,51.61
Anthem Biosciences Limited,INE0CZ201020,7688,51.98
Sigachi Industries Limited,INE0D0K01022,251476,89.81
India Pesticides Limited,INE0D6701023,25136,50.74
Ksolves India Limited,INE0D6I01023,123,0.46
RailTel Corporation of India Limited,INE0DD101019,154288,573.60
PIRAMAL PHARMA LIMITED,INE0DK501011,284257,539.33
Fairchem Organics Limited,INE0DNW01011,4636,33.29
INNOVA CAPTAB LIMITED,INE0DUT01020,759,6.72
Syrma SGS Technology Limited,INE0DYJ01015,90016,692.28
Wakefit Innovations Limited,INE0E7301029,1754,3.26
HMA Agro Industries Limited,INE0ECP01024,481,0.15
TARC LIMITED,INE0EK901012,83460,131.20
Network People Services Technologies Limited,INE0FFK01017,1606,27.22
Deep Industries Limited,INE0FHS01024,18864,81.11
Motisons Jewellers Limited,INE0FRK01020,196133,39.18
Motherson Sumi Wiring India Limited,INE0FS801015,326108,145.33
Markolines Pavement Technologies Limited,INE0FW001016,1500,2.36
EPACK Durable Limited,INE0G5901015,951268,3692.21
Exxaro Tiles Limited,INE0GFE01026,427,0.03
Tatva Chintan Pharma Chem Limited,INE0GK401011,3008,38.30
HP Adhesives Limited,INE0GSL01024,849,0.45
ALL TIME PLASTICS LIMITED,INE0GV601021,164,0.45
Windlas Biotech Limited,INE0H5O01029,796,6.81
ArisInfra Solutions Limited,INE0H9P01028,35113,41.94
Fabtech Technologies Limited,INE0HF201011,1738,3.73
One Mobikwik Systems Limited,INE0HLU01028,63926,151.67
Tracxn Technologies Limited,INE0HMF01019,370,0.30
Billionbrains Garage Ventures Limited,INE0HOQ01053,564790,943.05
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,2301,6.74
Le Travenues Technology Limited,INE0HV901016,23134,58.16
Dhampur Bio Organics Limited,INE0I3401014,11,0.01
Latent View Analytics Limited,INE0I7C01011,33353,135.44
Capillary Technologies India Limited,INE0ILV01024,2251,13.38
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,23745,57.39
Veranda Learning Solutions Limited,INE0IQ001011,945,2.06
Data Patterns (India) Limited,INE0IX101010,15992,480.67
Rashi Peripherals Limited,INE0J1F01024,5690,18.99
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,92321,856.61
Honasa Consumer Limited,INE0J5401028,17645,52.77
Jeena Sikho Lifecare Limited,INE0J5801029,10270,71.03
Venus Pipes & Tubes Limited,INE0JA001018,5627,75.15
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,19105,136.40
Sanathan Textiles Limited,INE0JPD01013,325,1.40
YATRA ONLINE LIMITED,INE0JR601024,23742,33.65
DREAMFOLKS SERVICES LIMITED,INE0JS101016,1109,5.80
Harsha Engineers International Limited,INE0JUS01029,300553,1247.14
Garuda Construction and Engineering Limited,INE0JVO01026,12964,24.46
Valiant Laboratories Limited,INE0JWS01017,560,0.93
Blue Jet Healthcare Limited,INE0KBH01020,54753,272.56
Eureka Forbes Limited,INE0KCE01017,100204,521.56
Rhetan TMT Limited,INE0KKN01029,292009,75.93
DCX Systems Limited,INE0KL801015,97736,226.29
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,353,0.69
Bajel Projects Limited,INE0KQN01018,2114,3.32
Gopal Snacks Limited,INE0L9R01028,10485,36.26
Avalon Technologies Limited,INE0LCL01028,6670,68.17
Ather Energy Limited,INE0LEZ01016,17841,128.77
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,69061,150.04
Cello World Limited,INE0LMW01024,11730,66.58
IKIO Technologies Limited,INE0LOJ01019,4484,12.24
Physicswallah Limited,INE0LP301011,244776,273.33
Aarti Pharmalabs Limited,INE0LRU01027,8735,73.68
Quadrant Future Tek Limited,INE0LRY01011,22439,81.54
Ola Electric Mobility Limited,INE0LXG01040,1508525,505.67
REDTAPE Limited,INE0LXT01019,31639,44.60
STANDARD ENGINEERING TECHNOLOGY LIMITED,INE0M4D01010,3641,4.98
J.G.Chemicals Limited,INE0MB501011,3443,14.37
REGAAL RESOURCES LIMITED,INE0MHO01029,6920,5.70
Pyramid Technoplast Limited,INE0MIS01010,329,0.49
Epack Prefab Technologies Limited,INE0MLS01022,8473,20.57
TRUALT BIOENERGY LIMITED,INE0MWH01014,2671,11.10
Rishabh Instruments Limited,INE0N2P01017,255,1.04
BEML Land Assets Limited,INE0N7W01012,1456,3.00
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,1499,7.06
BLS E-Services Limited,INE0NLT01010,3820,6.16
Allcargo Terminals Limited,INE0NN701020,500,0.26
NMDC Steel Limited,INE0NNS01018,505866,222.57
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,28959,1003.63
Kross Limited,INE0O6601022,4621,10.06
Indef Manufacturing Limited,INE0O9T01021,535,2.23
JNK India Limited,INE0OAF01028,3033,7.40
Rossell Techsys Limited,INE0OJW01016,2262,17.01
NTPC GREEN ENERGY LIMITED,INE0ONG01011,424751,424.71
Deepak Builders and Engineers India Limited,INE0OPA01019,150,0.18
EMS LIMITED,INE0OV601013,26378,126.75
Shipping Corporation of India Land and Assets Limited,INE0PB301013,27837,14.08
RBZ Jewellers Limited,INE0PEQ01016,950,1.25
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,1216,3.22
Orient Technologies Limited,INE0PPK01015,11171,38.13
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,450,0.30
Platinum Industries Limited,INE0PT501018,4134,11.81
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,15582,145.25
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,237,3.61
International Gemmological Institute India Limited,INE0Q9301021,8359,29.75
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,6,0.04
Sudeep Pharma Limited,INE0QPI01025,4770,28.69
ARKADE DEVELOPERS LIMITED,INE0QRL01017,25964,40.67
Denta Water and Infra Solutions Limited,INE0R4L01018,3616,11.54
SRM CONTRACTORS LIMITED,INE0R6Z01013,516,2.35
PATEL RETAIL LIMITED,INE0R8B01010,1335,3.07
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,9638,76.98
Gala Precision Engineering Limited,INE0RE001014,60,0.54
Tolins Tyres Limited,INE0RWQ01014,3033,4.87
Stallion India Fluorochemicals Limited,INE0RYC01010,221,0.34
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,5800,2.45
Pace Digitek Limited,INE0S3G01027,85736,152.05
CRIZAC LIMITED,INE0S4R01014,17836,49.63
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,12611,105.06
VMS TMT LIMITED,INE0SJA01013,17,0.01
MAMATA MACHINERY LIMITED,INE0TO701015,10264,47.94
Glottis Limited,INE0TQE01026,1477,0.95
Solarworld Energy Solutions Limited,INE0TY101024,8102,18.45
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,887,8.28
Bluspring Enterprises Limited,INE0U4101014,17991,14.49
Digitide Solutions Limited,INE0U4701011,18132,28.99
BlackBuck Limited,INE0UIZ01018,4235,27.16
Sanofi Consumer Healthcare India Limited,INE0UOS01011,674,31.56
GUJARAT KIDNEY AND SUPER SPECIALITY LIMITED,INE0V0W01025,200064,216.67
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,14674,353.91
CARRARO INDIA LIMITED,INE0V7W01012,1080,5.56
Sri Lotus Developers and Realty Limited,INE0V9Q01010,65744,112.03
Meesho Limited,INE0VDM01015,2723,4.05
Sagility Limited,INE0W2G01015,1149452,556.68
Laxmi Dental Limited,INE0WO601020,6459,15.88
Midwest Limited,INE0XAD01024,5595,73.97
Jain Resource Recycling Limited,INE0YD401026,9950,41.50
Atlanta Electricals Limited,INE0Z4F01028,1084,10.07
ATUL LTD.,INE100A01010,530,39.21
"W.S. Industries (India) Ltd.,",INE100D01014,1,0.00
Mahindra & Mahindra Ltd.,INE101A01026,43150,1491.04
Granules India Ltd.,INE101D01020,30631,178.46
Afcons Infrastructure Limited,INE101I01011,27691,99.63
HLV LIMITED,INE102A01024,5650,0.82
Choice International Ltd,INE102B01014,410523,3108.20
Godrej Consumer Products Ltd.,INE102D01028,3851,47.93
Allied Digital Services Limited,INE102I01027,5471,10.94
MANGALORE RE,INE103A01014,133240,256.96
SMC Global Securities Limited,INE103C01036,202,0.14
TRAVEL FOOD SERVICES LIMITED,INE103V01028,324,4.03
TVS Holdings Limited,INE105A01035,81,11.90
RPG Life Sciences Limited,INE105J01010,153,3.55
HI-TECH PIPES LIMITED,INE106T01025,298133,288.73
TAMILNADU NE,INE107A01015,13052,22.07
Awfis Space Solutions Limited,INE108V01019,14512,64.07
SHIPPING COR,INE109A01011,161689,414.35
ARMAN FIN,INE109C01017,967,15.07
Mindteck (India) Ltd,INE110B01017,357,0.77
CONTAIN CORP,INE111A01025,75019,422.77
FINANC TECHN,INE111B01023,599,4.96
PAUSHAK LIMITED (formerly known as Darshak Limited),INE111F01024,130,0.62
PDS LIMITED,INE111Q01021,3647,12.74
Metropolis Healthcare Limited,INE112L01020,1092,21.66
GUJ NARMADA,INE113A01013,46425,242.68
STEEL AUTHOR,INE114A01011,285928,431.69
Lic Housing Finance Ltd.,INE115A01026,95846,558.79
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,826,13.32
Apcotex Industries Limited,INE116A01032,138,0.49
ZF STEERING,INE116C01012,100,0.91
ABB Ltd.,INE117A01022,3404,201.21
BAJ HOLD INV,INE118A01012,1383,159.73
Nuvoco Vistas Corporation Limited,INE118D01016,17094,62.43
PARK MEDI WORLD LIMITED,INE119201023,66131,131.03
Balrampur Chini Mills Ltd.,INE119A01028,4315,23.04
Carborundum Universal Ltd.,INE120A01034,3819,34.43
CHOL INV FN,INE121A01024,10889,182.36
JSW Energy Limited,INE121E01018,56824,299.46
INDUS TOWERS LIMITED,INE121J01017,35641,154.34
Amagi Media Labs Limited,INE121R01077,100,0.43
"MMTC Ltd.,",INE123F01029,156957,105.10
SBI Life Insurance Company Limited,INE123W01016,1658,30.69
Steelcast Ltd.,INE124E01038,300,0.63
DELTA CORP,INE124G01033,223642,190.37
"E.I.D. Parry (India) Ltd.,",INE126A01031,9064,84.29
APOLLO PIPES LIMITED,INE126J01016,5172,20.61
HDFC Asset Management Company Limited,INE127D01025,12053,331.28
Goodluck India Limited,INE127I01024,9027,100.03
K.P. Energy Limited,INE127T01021,31643,113.81
Eveready Industries India Ltd.,INE128A01029,19744,70.88
Five-Star Business Finance Ltd.,INE128S01021,31509,157.16
Archean Chemical Industries Limited,INE128X01021,4270,26.43
GAIL INDIA,INE129A01019,429192,740.04
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,30864,33.29
SHADOWFAX TECHNOLOGIES LIMITED,INE12UN01015,1013,1.15
Fujiyama Power Systems Limited,INE12UR01024,642,1.34
Gujarat Mineral Development Corpora,INE131A01031,153888,769.17
Relaxo Footwears Ltd.,INE131B01039,14615,62.49
Aurionpro Solutions Ltd.,INE132H01018,5895,61.59
Akzo Nobel India Limited,INE133A01011,1664,53.09
TILAKNAG IND,INE133E01013,39649,185.26
IFGL Refractories Limited,INE133Y01011,764,1.67
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,866,0.80
Power Finance Corporation Ltd,INE134E01011,202610,829.65
Cyient Limited,INE136B01020,22233,260.59
Neogen Chemicals Limited,INE136S01016,3573,49.95
Peninsula Land Limited,INE138A01028,1000,0.31
Kanoria Chemicals & Industries Ltd.,INE138C01024,1405,1.48
KFin Technologies Limited,INE138Y01010,56860,615.15
