SEBI REPORT For Trade date 18-May-2026


Sr.No.,Particulars,Rs. In Lakhs,
Antony Waste Handling Cell Limited,INE01BK01022,8931,47.03
Vishal Mega Mart Limited,INE01EA01019,302715,394.56
Ritco Logistics Limited,INE01EG01016,81,0.24
Baazar Style Retail Limited,INE01FR01028,5904,23.36
Sky Gold And Diamonds Limited,INE01IU01018,25222,103.28
eMudhra Limited,INE01QM01018,4290,24.77
Vikran Engineering Limited,INE01R501028,491467,447.53
Canara HSBC Life Insurance Company Limited,INE01TY01017,28007,40.24
Spencer's Retail Limited,INE020801028,2,0.00
REC LIMITED,INE020B01018,432610,1616.92
Asian Paints Ltd.,INE021A01026,10713,280.71
Dodla Dairy Limited,INE021O01019,1990,22.49
ASIAN GRANITO INDIA LIMITED,INE022I01019,74971,56.21
Indian Energy Exchange Limited,INE022Q01020,295809,410.87
Nalwa Sons Investment Ltd,INE023A01030,40,2.43
Aeroflex Industries Limited,INE024001021,29581,100.34
Shilchar Technologies Ltd.,INE024F01011,3376,138.08
GRAVITA INDIA LIMITED,INE024L01027,13049,223.33
Goldiam International Ltd.,INE025B01025,22892,89.68
Artemis Medicare Services Limited,INE025R01021,1606,4.97
Gujarat State Fertilizers & Chem.Ltd,INE026A01025,393559,647.55
"Lotus Chocolate Co. Ltd.,",INE026D01011,20,0.15
RASHTRIYA CH,INE027A01015,219831,322.39
Max Healthcare Institute Limited,INE027H01010,18345,203.14
Bank Of Baroda,INE028A01039,325118,889.37
BHARAT PETRO,INE029A01011,191343,590.31
Kalyani Investment Company Limited,INE029L01018,2,0.11
ROSSARI BIOTECH LIMITED,INE02A801020,2943,15.36
Anand Rayons Limited,INE02GA01012,2000,1.35
Raymond Lifestyle Limited,INE02ID01020,12628,122.96
Azad Engineering Limited,INE02IJ01035,9586,189.28
Borosil Scientific Limited,INE02L001032,82,0.12
Fino Payments Bank Limited,INE02NC01014,22937,45.92
Borosil Limited,INE02PY01013,6149,18.00
Brainbees Solutions Limited,INE02RE01045,60986,174.32
WONDER ELECTRICALS LIMITED,INE02WG01024,2999,4.04
Electronics Mart India Limited,INE02YR01019,72349,96.50
Corona Remedies Limited,INE02ZQ01018,420,7.82
"Hindustan Unilever Ltd.,",INE030A01027,32170,747.68
Housing &Urban Development Corporation Ltd.,INE031A01017,351638,778.88
Ajanta Pharma Ltd.,INE031B01049,2061,63.81
"Bombay Dyeing & Mfg. Co. Ltd.,",INE032A01023,222495,288.76
Prime Securities Ltd.,INE032B01021,160000,397.80
ARVIND Ltd,INE034A01011,12867,48.58
Arvind SmartSpaces Limited,INE034S01021,3582,24.87
SOTL,INE035D01020,1759,7.71
Gujarat Ambuja Exports Ltd.,INE036B01030,35128,56.47
KARUR VYSYA,INE036D01028,63197,187.07
Concord Enviro Systems Limited,INE037Z01029,718,2.64
Hindalco Industries Ltd.,INE038A01020,32218,311.06
T.V.Today Network Limited,INE038F01029,717,1.00
IFCI LTD,INE039A01010,689478,427.35
"Jamna Auto Industries Ltd.,",INE039C01032,105496,130.65
JASH ENGINEERING LIMITED,INE039O01029,6569,32.76
Jubilant Agri and Consumer Products Limited,INE03CC01015,107,2.06
Max Estates Limited,INE03EI01018,2912,12.97
Go Digit General Insurance Limited,INE03JT01014,4233,14.46
Brigade Hotel Ventures Limited,INE03NU01014,1407,1.19
ALIVUS LIFE SCIENCES LIMITED,INE03Q201024,2783,28.57
Cohance Lifesciences Limited,INE03QK01018,344858,1618.98
Chemcon Speciality Chemicals Limited,INE03YM01018,167,0.38
HDFC Bank Ltd.,INE040A01034,615117,5017.53
Mayur Uniquoters ltd.,INE040D01038,1285,7.64
SUZLON ENERGY LTD.,INE040H01021,6101219,3352.72
"Dhampur Sugar Mills Ltd.,",INE041A01016,66284,97.08
Escorts Kubota Limited,INE042A01014,9451,312.55
GTL Ltd,INE043A01012,5000,0.31
Vijaya Diagnostic Centre Limited,INE043W01024,1240,15.63
Sun Pharmaceutical Industries Ltd.,INE044A01036,14850,253.61
Paras Defence and Space Technologies Limited,INE045601023,54111,433.81
ADOR WELDING,INE045A01017,372,4.19
Nelco Ltd,INE045B01015,13726,105.83
Fineotex Chemical Limited,INE045J01034,162296,47.28
Reliance Industrial Infrastructure,INE046A01015,6085,52.41
Muthoot Microfin Limited,INE046W01019,15802,30.71
GRASIM INDUS,INE047A01021,2776,79.63
JAGSONPAL PH,INE048B01035,4928,10.96
Navin Fluorent International Ltd,INE048G01026,3211,213.40
"Himatsingka Seide Ltd.,",INE049A01027,94434,94.09
Wockhardt Ltd,INE049B01025,78869,1085.62
SBC EXPORTS LIMITED,INE04AK01028,852236,240.09
KPIT Technologies Ltd,INE04I401011,77991,668.36
ETHOS LIMITED,INE04TZ01018,1893,49.34
Seshaasai Technologies Limited,INE04VU01023,2727,7.63
Prakash Pipes Limited,INE050001010,4111,16.33
Elin Electronics Limited,INE050401020,3579,4.36
"Bombay Burmah Trading Corpn. Ltd.,",INE050A01025,5188,86.59
IL & FS Investment Managers Ltd.,INE050B01023,200,0.02
Balaji Amines Ltd.,INE050E01027,5438,77.76
Rane (Madras)  Ltd.,INE050H01012,2163,17.51
Vardhman Special Steels Ltd,INE050M01012,1236,3.69
Vakrangee Softwares Ltd.,INE051B01021,47650,3.62
Windsor Machines Limited,INE052A01021,1476,4.65
Camlin Fine Sciences Ltd,INE052I01032,42830,55.71
BEST AGROLIFE LIMITED,INE052T01021,4654,1.09
Indian Hotels Co. Ltd,INE053A01029,80961,564.27
Indian Railway Finance Corporation,INE053F01010,1840412,2155.82
"V.I.P. Industries Ltd.,",INE054A01027,121023,380.08
Waterbase Limited,INE054C01015,202,0.10
ADITYA BIRLA REAL ESTATE LIMITED,INE055A01016,10173,177.15
Cyient DLM Limited,INE055S01018,13898,58.27
IVALUE INFOSOLUTIONS LIMITED,INE056801025,159,0.39
Refex Industries Limited,INE056I01025,21252,58.76
Sanofi India Ltd,INE058A01010,1588,60.24
"Cipla Ltd.,",INE059A01026,17088,248.22
Simplex Infrastructures Limited,INE059B01024,10,0.02
La Opala RG Ltd.,INE059D01020,3897,8.84
Hindware Home Innovation Limited,INE05AN01011,6000,13.54
Ratnaveer Precision Engineering Limited,INE05CZ01011,356377,585.26
Central Mine Planning & Design Institute Limited,INE05HV01027,38345,88.80
Indogulf Cropsciences Limited,INE05J901018,126,0.12
Amir Chand Jagdish Kumar (Exports) Limited,INE05TO01019,2101,2.80
BHARAT COKING COAL LIMITED,INE05XR01022,342877,125.78
Navneet Education Limited,INE060A01024,7673,11.25
FORTIS HEALTHCARE LIMITED,INE061F01013,17591,168.27
"State Bank Of India,",INE062A01020,563575,5745.86
ALICON,INE062D01024,54,0.47
Pondy Oxides & Chemicals Limited,INE063E01053,3134,42.51
Equitas Small Finance Bank Limited,INE063P01018,140272,93.05
TIMES GROUP,INE064A01026,555080,1702.10
Trident Ltd.,INE064C01022,851957,241.77
AEROFLEX ENTERPRISES LIMITED,INE065D01027,450,0.41
Indegene Limited,INE065X01017,6838,37.99
Eicher Motors Ltd.,INE066A01021,6856,497.27
Hindustan Aeronautics Limited,INE066F01020,85311,3917.13
Wonderla Holidays Limited,INE066O01014,3441,20.66
Inox Wind Limited,INE066P01011,586358,699.95
CG Power and Industrial Solutions Limited,INE067A01029,55774,440.49
CANTABIL RETAIL INDIA LIMITED,INE068L01024,1562,4.07
Gland Pharma Limited,INE068V01023,1577,31.26
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,4182,3.91
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,4745,7.37
INDIQUBE SPACES LIMITED,INE06ST01018,620,1.33
LAXMI INDIA FINANCE LIMITED,INE06WU01026,421,0.55
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,12223,24.82
SHREE CEMENT,INE070A01015,397,103.33
Jai Corp Limited,INE070D01027,26551,36.99
INSECTCID,INE070I01018,412,3.09
Ugar Sugar Works Ltd.,INE071E01023,509,0.24
Epigral Limited,INE071N01016,3581,53.05
India Homes Limited,INE072A01029,10000000,1300.00
Associated Alcohols & Breweries Ltd,INE073G01016,3139,30.59
Sona BLW Precision Forgings Limited,INE073K01018,57440,326.60
Praj Industries Ltd.,INE074A01025,107560,442.12
Paramount Communications Ltd.,INE074B01023,74294,34.96
WIPRO LTD.,INE075A01022,811844,1701.68
G M BREWERIE,INE075D01018,6617,73.44
HealthCare Global Enterprises Limited,INE075I01017,5118,31.62
SIYAR SILK M,INE076B01028,2905,18.00
IFB Agro Industries Ltd,INE076C01018,64,0.60
GOCL Corporation Limited ,INE077F01035,585,2.02
Vikram Solar Limited,INE078V01014,165801,374.03
Ambuja Cements Ltd.,INE079A01024,128504,624.05
Gateway Distriparks Limited,INE079J01017,55479,34.21
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,83464,249.65
Easy Trip Planners Limited,INE07O001026,696880,72.77
NDR Auto Components Limited,INE07OG01012,456,4.07
Supriya Lifescience Limited,INE07RO01027,13664,97.73
Restaurant Brands Asia Limited,INE07T201019,892902,585.68
IRM ENERGY LIMITED,INE07U701015,8814,26.75
HITACHI ENERGY INDIA LIMITED,INE07Y701011,2914,925.36
LLOYDS ENTERPRISES LIMITED,INE080I01025,3134071,2408.41
TATA IORN AN,INE081A01020,442793,896.86
"Kopran Ltd.,",INE082A01010,4129,6.82
Morepen Laboratories Ltd.,INE083A01026,322847,154.65
Themis Medicare Ltd.,INE083B01024,3136,3.52
BANK OF INDI,INE084A01016,619958,936.08
Amanta Healthcare Limited,INE084K01015,4,0.01
WeWork India Management Limited,INE085001019,2708,14.51
CHAMBAL FERT,INE085A01013,713577,3135.04
Thangamayil Jewellery Limited,INE085J01014,978,36.85
"Electrosteel Castings Ltd.,",INE086A01029,505084,450.17
Shree Renuka Sugars Ltd.,INE087H01022,785802,229.79
Paradeep Phosphates Limited,INE088F01024,527021,786.01
DR.REDDY'S L,INE089A01031,11087,143.45
Sterlite Technologies Limited.,INE089C01029,52253,143.69
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,83669,98.61
Krsnaa Diagnostics Limited,INE08LI01020,1514,10.45
M & B ENGINEERING LIMITED,INE08N601015,4385,16.27
SANSTAR LIMITED,INE08NE01025,2358,2.71
Samhi Hotels Limited,INE08U801020,74473,132.25
Greenpanel Industries Limited,INE08ZM01014,7809,18.16
Scoda Tubes Limited,INE090501011,14446,24.05
ICICI Bank Ltd.,INE090A01021,145297,1915.18
Jai Balaji Industries Limited,INE091G01026,54407,44.52
TATA CHEMICA,INE092A01019,91703,705.18
INDIA NIPP E,INE092B01025,718,5.87
IDFC FIRST BANK LIMITED,INE092T01019,1264316,895.93
Hexaware Technologies Limited,INE093A01041,13584,76.93
OBEROI REALTY LIMITED,INE093I01010,6430,109.50
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,312589,183.25
HINDUSTAN PE,INE094A01015,131622,525.36
Kolte-Patil Developers Ltd,INE094I01018,4668,16.24
UTI Asset Management Company Limited,INE094J01016,10976,122.43
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,24945,238.21
NBCC (India) Limited,INE095N01031,1016286,1012.22
NUCLEU SOF E,INE096B01018,284,2.90
Amrutanjan Health Care Limited,INE098F01031,334,2.17
Mishra Dhatu Nigam Limited,INE099Z01011,37929,147.77
Aarti Surfactants Limited,INE09EO01013,6969,28.39
Gujarat Fluorochemicals Limited,INE09N301011,1438,51.70
Indigo Paints Limited,INE09VQ01012,2148,21.02
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,6520,34.01
Dc Infotech and Communication Limited,INE0A1101019,4000,10.16
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,12769,9.84
Ceigall India Limited,INE0AG901020,3771,13.07
Hemisphere Properties India Limited,INE0AJG01018,69698,99.65
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,822,16.05
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,1422,6.29
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,220,0.42
Bansal Wire Industries Limited,INE0B9K01025,1418,4.55
Go Fashion (India) Limited,INE0BJS01011,9539,38.77
Premier Energies Limited,INE0BS701011,30036,300.22
C.E. Info Systems Limited,INE0BV301023,9418,113.78
Aether Industries Limited,INE0BWX01014,5464,60.11
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,5481,9.01
Jubilant Ingrevia Limited,INE0BY001018,7679,56.58
Oswal Pumps Limited,INE0BYP01024,40309,187.04
Urban Company Limited,INE0CAZ01013,153841,208.21
Mukka Proteins Limited,INE0CG401037,21086,7.34
Knowledge Marine & Engineering Works Limited,INE0CJD01029,2373,45.64
Western Carriers (India) Limited,INE0CJF01024,14218,18.98
RateGain Travel Technologies Limited,INE0CLI01024,2058926,12594.24
Meghmani Organics Limited,INE0CT101020,435940,303.75
GMR Power and Urban Infra Limited,INE0CU601026,53219,62.56
Anthem Biosciences Limited,INE0CZ201020,8973,64.97
Sigachi Industries Limited,INE0D0K01022,86357,22.11
India Pesticides Limited,INE0D6701023,18758,35.75
Ksolves India Limited,INE0D6I01023,144,0.53
RailTel Corporation of India Limited,INE0DD101019,170446,614.23
PIRAMAL PHARMA LIMITED,INE0DK501011,279485,524.33
Fairchem Organics Limited,INE0DNW01011,4805,31.36
INNOVA CAPTAB LIMITED,INE0DUT01020,972,8.33
Syrma SGS Technology Limited,INE0DYJ01015,43932,418.59
Wakefit Innovations Limited,INE0E7301029,8379,13.62
HMA Agro Industries Limited,INE0ECP01024,1142,0.31
TARC LIMITED,INE0EK901012,63592,102.05
Network People Services Technologies Limited,INE0FFK01017,861,14.85
Deep Industries Limited,INE0FHS01024,14352,65.46
Motisons Jewellers Limited,INE0FRK01020,198989,38.21
Motherson Sumi Wiring India Limited,INE0FS801015,423509,178.76
Markolines Pavement Technologies Limited,INE0FW001016,500,0.82
EPACK Durable Limited,INE0G5901015,934394,3607.41
Tatva Chintan Pharma Chem Limited,INE0GK401011,2986,38.71
HP Adhesives Limited,INE0GSL01024,673,0.29
ALL TIME PLASTICS LIMITED,INE0GV601021,316,0.83
Windlas Biotech Limited,INE0H5O01029,1689,14.51
Sai Parenteral's Limited,INE0H9F01037,1900,9.42
ArisInfra Solutions Limited,INE0H9P01028,31268,37.62
Fabtech Technologies Limited,INE0HF201011,3287,5.81
One Mobikwik Systems Limited,INE0HLU01028,59339,136.44
Tracxn Technologies Limited,INE0HMF01019,14,0.01
Billionbrains Garage Ventures Limited,INE0HOQ01053,1274732,2453.73
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,10280,25.29
Le Travenues Technology Limited,INE0HV901016,59969,118.52
Latent View Analytics Limited,INE0I7C01011,53291,192.97
Capillary Technologies India Limited,INE0ILV01024,1738,10.17
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,21547,49.49
Veranda Learning Solutions Limited,INE0IQ001011,155,0.30
Data Patterns (India) Limited,INE0IX101010,19462,712.48
Rashi Peripherals Limited,INE0J1F01024,2379,10.81
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,130839,1158.17
Honasa Consumer Limited,INE0J5401028,10210,33.36
Jeena Sikho Lifecare Limited,INE0J5801029,14507,99.97
Venus Pipes & Tubes Limited,INE0JA001018,5013,69.75
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,18247,141.28
Sanathan Textiles Limited,INE0JPD01013,146,0.65
YATRA ONLINE LIMITED,INE0JR601024,58673,67.19
DREAMFOLKS SERVICES LIMITED,INE0JS101016,1155,5.84
Harsha Engineers International Limited,INE0JUS01029,300658,1247.64
Garuda Construction and Engineering Limited,INE0JVO01026,20160,36.25
Blue Jet Healthcare Limited,INE0KBH01020,41508,196.21
Eureka Forbes Limited,INE0KCE01017,98258,512.41
Signpost India Limited,INE0KGZ01021,500,1.41
Rhetan TMT Limited,INE0KKN01029,293313,76.53
DCX Systems Limited,INE0KL801015,91186,203.91
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,378,0.75
Bajel Projects Limited,INE0KQN01018,5958,10.69
Gopal Snacks Limited,INE0L9R01028,15831,52.58
Avalon Technologies Limited,INE0LCL01028,2719,32.02
Ather Energy Limited,INE0LEZ01016,70777,658.11
INSOLATION ENERGY LIMITED,INE0LGX01024,21732,30.22
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,71966,157.06
Cello World Limited,INE0LMW01024,14466,74.84
IKIO Technologies Limited,INE0LOJ01019,6961,16.10
Physicswallah Limited,INE0LP301011,121153,147.07
Aarti Pharmalabs Limited,INE0LRU01027,8047,65.20
Quadrant Future Tek Limited,INE0LRY01011,19586,68.26
Ola Electric Mobility Limited,INE0LXG01040,2392973,890.00
REDTAPE Limited,INE0LXT01019,22310,31.05
STANDARD ENGINEERING TECHNOLOGY LIMITED,INE0M4D01010,7982,10.80
J.G.Chemicals Limited,INE0MB501011,3450,14.61
REGAAL RESOURCES LIMITED,INE0MHO01029,479,0.42
Epack Prefab Technologies Limited,INE0MLS01022,14380,29.61
TRUALT BIOENERGY LIMITED,INE0MWH01014,9186,43.10
Rishabh Instruments Limited,INE0N2P01017,1142,5.67
BEML Land Assets Limited,INE0N7W01012,1455,3.00
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,634,2.99
BLS E-Services Limited,INE0NLT01010,28753,47.74
NMDC Steel Limited,INE0NNS01018,639432,278.06
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,27265,1085.35
Kross Limited,INE0O6601022,7000,14.86
Indef Manufacturing Limited,INE0O9T01021,285,1.19
JNK India Limited,INE0OAF01028,3387,9.23
Rossell Techsys Limited,INE0OJW01016,1716,14.57
NTPC GREEN ENERGY LIMITED,INE0ONG01011,385113,411.60
Deepak Builders and Engineers India Limited,INE0OPA01019,10201,7.13
EMS LIMITED,INE0OV601013,30013,148.96
Gaudium IVF and Women Health Limited,INE0P8B01020,1,0.00
GHCL Textiles Limited,INE0PA801013,200,0.18
Shipping Corporation of India Land and Assets Limited,INE0PB301013,34079,16.98
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,143,0.36
Orient Technologies Limited,INE0PPK01015,10413,33.06
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,800,0.51
Platinum Industries Limited,INE0PT501018,3320,9.51
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,15531,192.21
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,269,4.00
International Gemological Institute Limited,INE0Q9301021,11867,42.04
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,49,0.28
Sudeep Pharma Limited,INE0QPI01025,1295,8.70
ARKADE DEVELOPERS LIMITED,INE0QRL01017,33216,45.78
Denta Water and Infra Solutions Limited,INE0R4L01018,3850,12.31
SRM CONTRACTORS LIMITED,INE0R6Z01013,6417,32.52
PATEL RETAIL LIMITED,INE0R8B01010,746,1.74
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,15156,142.20
Gala Precision Engineering Limited,INE0RE001014,28,0.22
Tolins Tyres Limited,INE0RWQ01014,2399,3.92
Stallion India Fluorochemicals Limited,INE0RYC01010,22177,35.93
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,5963,2.47
VRAJ IRON AND STEEL LIMITED,INE0S2V01010,100,0.13
Pace Digitek Limited,INE0S3G01027,110208,195.51
CRIZAC LIMITED,INE0S4R01014,15559,39.95
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,14390,158.34
VMS TMT LIMITED,INE0SJA01013,16,0.01
MAMATA MACHINERY LIMITED,INE0TO701015,10290,46.79
Glottis Limited,INE0TQE01026,238,0.14
Solarworld Energy Solutions Limited,INE0TY101024,11505,25.16
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,1368,12.99
Bluspring Enterprises Limited,INE0U4101014,15699,12.66
Digitide Solutions Limited,INE0U4701011,21654,30.07
Omnitech Engineering Limited,INE0UH301010,943,3.94
BlackBuck Limited,INE0UIZ01018,31986,189.57
Sanofi Consumer Healthcare India Limited,INE0UOS01011,112,5.40
GUJARAT KIDNEY AND SUPER SPECIALITY LIMITED,INE0V0W01025,168150,182.13
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,24460,506.50
CARRARO INDIA LIMITED,INE0V7W01012,2144,12.72
Sri Lotus Developers and Realty Limited,INE0V9Q01010,40267,67.59
Meesho Limited,INE0VDM01015,173945,355.71
Sagility Limited,INE0W2G01015,1211988,575.72
Laxmi Dental Limited,INE0WO601020,5661,14.01
Midwest Limited,INE0XAD01024,4233,52.04
ANLON HEALTHCARE LIMITED,INE0Y8W01025,48302,6.80
Jain Resource Recycling Limited,INE0YD401026,37940,179.62
Atlanta Electricals Limited,INE0Z4F01028,192,3.31
ATUL LTD.,INE100A01010,1008,71.52
Mahindra & Mahindra Ltd.,INE101A01026,54932,1827.84
Granules India Ltd.,INE101D01020,103306,748.21
Afcons Infrastructure Limited,INE101I01011,29126,103.98
HLV LIMITED,INE102A01024,3755,0.51
Choice International Ltd,INE102B01014,324985,2465.47
Godrej Consumer Products Ltd.,INE102D01028,16663,182.30
Allied Digital Services Limited,INE102I01027,12550,20.37
MANGALORE RE,INE103A01014,489571,854.11
SMC Global Securities Limited,INE103C01036,6068,3.93
TRAVEL FOOD SERVICES LIMITED,INE103V01028,2143,26.54
TVS Holdings Limited,INE105A01035,116,16.90
RPG Life Sciences Limited,INE105J01010,145,3.38
HI-TECH PIPES LIMITED,INE106T01025,214653,210.82
TAMILNADU NE,INE107A01015,13457,22.17
Awfis Space Solutions Limited,INE108V01019,11076,50.03
SHIPPING COR,INE109A01011,242381,712.08
ARMAN FIN,INE109C01017,223,3.63
Mindteck (India) Ltd,INE110B01017,460,1.00
CONTAIN CORP,INE111A01025,53494,305.79
FINANC TECHN,INE111B01023,780,5.90
PAUSHAK LIMITED (formerly known as Darshak Limited),INE111F01024,104,0.49
PDS LIMITED,INE111Q01021,2703,9.02
Metropolis Healthcare Limited,INE112L01020,21873,121.11
GUJ NARMADA,INE113A01013,28865,148.80
STEEL AUTHOR,INE114A01011,153733,272.42
Lic Housing Finance Ltd.,INE115A01026,72505,423.19
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,3402,55.49
Apcotex Industries Limited,INE116A01032,138,0.49
ABB Ltd.,INE117A01022,8513,585.41
BAJ HOLD INV,INE118A01012,1405,156.67
Nuvoco Vistas Corporation Limited,INE118D01016,24570,81.24
PARK MEDI WORLD LIMITED,INE119201023,38973,84.54
Balrampur Chini Mills Ltd.,INE119A01028,16091,85.85
Carborundum Universal Ltd.,INE120A01034,3028,32.84
CHOL INV FN,INE121A01024,12325,200.95
JSW Energy Limited,INE121E01018,84343,463.63
INDUS TOWERS LIMITED,INE121J01017,80404,340.12
Amagi Media Labs Limited,INE121R01077,1501,6.58
"MMTC Ltd.,",INE123F01029,180021,121.96
SBI Life Insurance Company Limited,INE123W01016,6113,114.69
Steelcast Ltd.,INE124E01038,300,0.63
DELTA CORP,INE124G01033,205804,169.61
"E.I.D. Parry (India) Ltd.,",INE126A01031,19234,167.32
APOLLO PIPES LIMITED,INE126J01016,5354,24.30
Indiabulls Limited,INE126M01010,500,0.10
HDFC Asset Management Company Limited,INE127D01025,11321,312.94
Goodluck India Limited,INE127I01024,1285,16.89
K.P. Energy Limited,INE127T01021,39002,148.32
Eveready Industries India Ltd.,INE128A01029,19722,70.38
Five-Star Business Finance Ltd.,INE128S01021,38000,184.40
Archean Chemical Industries Limited,INE128X01021,4778,28.59
GAIL INDIA,INE129A01019,364275,616.49
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,109533,132.22
SHADOWFAX TECHNOLOGIES LIMITED,INE12UN01015,7482,13.59
Fujiyama Power Systems Limited,INE12UR01024,4794,13.55
Gujarat Mineral Development Corpora,INE131A01031,164293,974.96
Relaxo Footwears Ltd.,INE131B01039,16129,62.07
Aurionpro Solutions Ltd.,INE132H01018,10320,94.69
JSW Dulux Limited,INE133A01011,2797,86.45
TILAKNAG IND,INE133E01013,41057,192.29
IFGL Refractories Limited,INE133Y01011,1304,2.53
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,124,0.11
Power Finance Corporation Ltd,INE134E01011,162886,713.54
Cyient Limited,INE136B01020,24800,263.55
Neogen Chemicals Limited,INE136S01016,1799,27.16
