SEBI REPORT For Trade date 29-Oct-2025


Sr.No.,Particulars,Rs. In Lakhs,
ACC,INE012A01025,106480,1935.28
Onesource Specialty Pharma Limited,INE013P01021,1456,28.73
WIM PLAST LT,INE015B01018,5512,28.21
Tinna Rubber and Infrastructure Limited,INE015C01016,288,2.60
MANAKSIA LIMITED,INE015D01022,29,0.02
DABUR INDIA,INE016A01026,55782,296.33
"Great Eastern Shipping Co. Ltd.,",INE017A01032,35438,367.92
KISAN MOULDG,INE017C01012,50000,27.28
LARSEN & TOU,INE018A01030,19922,725.81
SBI CARDS AND PAYMENT SERVICES LIMITED,INE018E01016,9186,82.99
JSW SL,INE019A01038,5346,59.50
Himadri Speciality Chemical Ltd.,INE019C01026,74916,370.53
STANLEY LIFESTYLES LIMITED,INE01A001028,1068,3.24
Antony Waste Handling Cell Limited,INE01BK01022,5426,32.31
Vishal Mega Mart Limited,INE01EA01019,237165,347.11
Ritco Logistics Limited,INE01EG01016,94,0.28
Baazar Style Retail Limited,INE01FR01028,3148,9.80
Sky Gold And Diamonds Limited,INE01IU01018,16857,59.01
eMudhra Limited,INE01QM01018,8271,58.43
Vikran Engineering Limited,INE01R501028,34784,36.53
Spencer's Retail Limited,INE020801028,202,0.18
REC LIMITED,INE020B01018,550797,2178.93
BAID FINSERV LIMITED,INE020D01022,441,0.05
Asian Paints Ltd.,INE021A01026,8401,209.77
Dodla Dairy Limited,INE021O01019,1768,23.70
ASIAN GRANITO INDIA LIMITED,INE022I01019,2508,1.54
Indian Energy Exchange Limited,INE022Q01020,160203,271.82
Nalwa Sons Investment Ltd,INE023A01030,356,28.13
Aeroflex Industries Limited,INE024001021,81751,157.11
GRAVITA INDIA LIMITED,INE024L01027,23269,415.25
Goldiam International Ltd.,INE025B01025,57910,221.39
Artemis Medicare Services Limited,INE025R01021,2529,7.54
Gujarat State Fertilizers & Chem.Ltd,INE026A01025,90705,186.41
RASHTRIYA CH,INE027A01015,276909,461.67
Max Healthcare Institute Limited,INE027H01010,21180,260.54
Bank Of Baroda,INE028A01039,127209,330.19
BHARAT PETRO,INE029A01011,60765,203.79
Kalyani Investment Company Limited,INE029L01018,3,0.17
ROSSARI BIOTECH LIMITED,INE02A801020,2682,18.19
Axita Cotton Limited,INE02EZ01022,3071,0.31
Nova Agritech Limited,INE02H701025,118,0.06
Raymond Lifestyle Limited,INE02ID01020,8622,108.75
Azad Engineering Limited,INE02IJ01035,24066,416.33
Borosil Scientific Limited,INE02L001032,82,0.12
Fino Payments Bank Limited,INE02NC01014,8445,23.33
Borosil Limited,INE02PY01013,5513,20.35
Brainbees Solutions Limited,INE02RE01045,37736,144.42
WONDER ELECTRICALS LIMITED,INE02WG01024,16552,26.95
Electronics Mart India Limited,INE02YR01019,59049,91.26
"Hindustan Unilever Ltd.,",INE030A01027,13897,354.50
Housing &Urban Development Corporation Ltd.,INE031A01017,327733,793.31
Ajanta Pharma Ltd.,INE031B01049,1799,45.96
"Bombay Dyeing & Mfg. Co. Ltd.,",INE032A01023,982955,1286.03
Prime Securities Ltd.,INE032B01021,160000,397.80
ARVIND Ltd,INE034A01011,19695,65.48
Arvind SmartSpaces Limited,INE034S01021,4142,29.14
SOTL,INE035D01020,1012,4.74
Reliance Infrastructure Ltd,INE036A01016,501,1.71
Gujarat Ambuja Exports Ltd.,INE036B01030,38090,43.25
KARUR VYSYA,INE036D01028,13986,29.19
Concord Enviro Systems Limited,INE037Z01029,1048,5.78
Hindalco Industries Ltd.,INE038A01020,18238,137.38
T.V.Today Network Limited,INE038F01029,291,0.62
IFCI LTD,INE039A01010,519555,315.50
"Jamna Auto Industries Ltd.,",INE039C01032,169731,174.64
JASH ENGINEERING LIMITED,INE039O01029,7385,37.88
Max Estates Limited,INE03EI01018,3735,17.74
Go Digit General Insurance Limited,INE03JT01014,8969,32.42
Brigade Hotel Ventures Limited,INE03NU01014,5039,4.31
ALIVUS LIFE SCIENCES LIMITED,INE03Q201024,2287,21.91
Cohance Lifesciences Limited,INE03QK01018,8009,69.87
Chemcon Speciality Chemicals Limited,INE03YM01018,267,0.69
HDFC Bank Ltd.,INE040A01034,82655,829.57
Mayur Uniquoters ltd.,INE040D01038,518,2.94
SUZLON ENERGY LTD.,INE040H01021,5387012,3304.54
"Dhampur Sugar Mills Ltd.,",INE041A01016,49818,73.86
Escorts Kubota Limited,INE042A01014,6203,230.23
Vijaya Diagnostic Centre Limited,INE043W01024,3695,37.85
Sun Pharmaceutical Industries Ltd.,INE044A01036,18159,297.75
Paras Defence and Space Technologies Limited,INE045601023,21447,157.02
ADOR WELDING,INE045A01017,340,3.80
Nelco Ltd,INE045B01015,12032,106.82
Fineotex Chemical Limited,INE045J01026,26707,69.74
Reliance Industrial Infrastructure,INE046A01015,9146,85.01
Muthoot Microfin Limited,INE046W01019,12109,18.82
GRASIM INDUS,INE047A01021,2049,58.39
JAGSONPAL PH,INE048B01035,8379,20.40
Navin Fluorent International Ltd,INE048G01026,1795,88.44
"Himatsingka Seide Ltd.,",INE049A01027,69083,98.66
Wockhardt Ltd,INE049B01025,69809,986.75
SBC EXPORTS LIMITED,INE04AK01028,11458,2.67
KPIT Technologies Ltd,INE04I401011,30430,391.83
ETHOS LIMITED,INE04TZ01018,279,7.09
Prakash Pipes Limited,INE050001010,7515,29.14
Elin Electronics Limited,INE050401020,2387,5.30
"Bombay Burmah Trading Corpn. Ltd.,",INE050A01025,3649,72.07
Balaji Amines Ltd.,INE050E01027,6267,100.17
Rane (Madras)  Ltd.,INE050H01012,2140,17.11
Vardhman Special Steels Ltd,INE050M01012,2047,6.10
Vakrangee Softwares Ltd.,INE051B01021,3950,0.54
Windsor Machines Limited,INE052A01021,3453,10.78
Camlin Fine Sciences Ltd,INE052I01032,2221,4.47
BEST AGROLIFE LIMITED,INE052T01013,1082,3.90
Indian Hotels Co. Ltd,INE053A01029,84186,640.88
Indian Railway Finance Corporation,INE053F01010,1485122,2058.64
"V.I.P. Industries Ltd.,",INE054A01027,12918,58.84
Waterbase Limited,INE054C01015,36091,18.64
ADITYA BIRLA REAL ESTATE LIMITED,INE055A01016,7401,160.12
Cyient DLM Limited,INE055S01018,25558,123.16
Refex Industries Limited,INE056I01025,20828,76.19
Sanofi India Ltd,INE058A01010,1219,61.79
"Cipla Ltd.,",INE059A01026,11535,183.65
La Opala RG Ltd.,INE059D01020,6111,15.89
Hindware Home Innovation Limited,INE05AN01011,2228,6.65
Ratnaveer Precision Engineering Limited,INE05CZ01011,9538,15.03
Indogulf Cropsciences Limited,INE05J901018,1438,1.62
Likhitha Infrastructure Limited,INE060901027,2882,8.67
Navneet Education Limited,INE060A01024,11251,16.35
FORTIS HEALTHCARE LIMITED,INE061F01013,11457,113.46
"State Bank Of India,",INE062A01020,80063,666.37
Pondy Oxides & Chemicals Limited,INE063E01053,4052,52.39
Equitas Small Finance Bank Limited,INE063P01018,243665,154.25
Trident Ltd.,INE064C01022,806780,249.32
AEROFLEX ENTERPRISES LIMITED,INE065D01027,7677,7.78
Indegene Limited,INE065X01017,16876,96.63
Eicher Motors Ltd.,INE066A01021,2809,187.61
Hindustan Aeronautics Limited,INE066F01020,95333,4560.63
Wonderla Holidays Limited,INE066O01014,11789,77.18
Inox Wind Limited,INE066P01011,422296,723.07
CG Power and Industrial Solutions Limited,INE067A01029,73929,546.71
CANTABIL RETAIL INDIA LIMITED,INE068L01024,2781,7.90
Gland Pharma Limited,INE068V01023,3906,73.50
EMBASSY DEVELOPMENTS LIMITED,INE069I01010,532673,577.40
ECOS (India) Mobility & Hospitality Limited,INE06HJ01020,2304,5.44
INDIQUBE SPACES LIMITED,INE06ST01018,1563,3.63
LAXMI INDIA FINANCE LIMITED,INE06WU01026,2977,4.92
Gem Aromatics Limited,INE06XZ01023,756,1.78
SHANTI GOLD INTERNATIONAL LIMITED,INE06ZD01017,2613,5.81
SHREE CEMENT,INE070A01015,124,36.14
Jai Corp Limited,INE070D01027,35042,57.83
INSECTCID,INE070I01018,756,7.13
Ugar Sugar Works Ltd.,INE071E01023,2248,1.41
Epigral Limited,INE071N01016,2213,40.32
Associated Alcohols & Breweries Ltd,INE073G01016,1659,17.71
Sona BLW Precision Forgings Limited,INE073K01018,66225,320.27
Praj Industries Ltd.,INE074A01025,142559,594.06
Paramount Communications Ltd.,INE074B01023,105532,52.90
WIPRO LTD.,INE075A01022,220980,558.40
G M BREWERIE,INE075D01018,1099,8.32
HealthCare Global Enterprises Limited,INE075I01017,2665,17.68
SIYAR SILK M,INE076B01028,1314,10.30
IFB Agro Industries Ltd,INE076C01018,87,1.06
GOCL Corporation Limited ,INE077F01035,897,3.41
Vikram Solar Limited,INE078V01014,17557,59.85
Ambuja Cements Ltd.,INE079A01024,53431,315.24
Gateway Distriparks Limited,INE079J01017,129096,87.99
ZAGGLE PREPAID OCEAN SERVICES LIMITED,INE07K301024,58111,227.58
Easy Trip Planners Limited,INE07O001026,1697702,214.72
NDR Auto Components Limited,INE07OG01012,490,4.44
Supriya Lifescience Limited,INE07RO01027,6142,43.31
Restaurant Brands Asia Limited,INE07T201019,106254,86.94
IRM ENERGY LIMITED,INE07U701015,9400,32.22
HITACHI ENERGY INDIA LIMITED,INE07Y701011,3097,590.02
LLOYDS ENTERPRISES LIMITED,INE080I01025,3064203,2363.51
TATA IORN AN,INE081A01020,239075,372.95
"Kopran Ltd.,",INE082A01010,3324,5.83
Morepen Laboratories Ltd.,INE083A01026,363466,212.62
Themis Medicare Ltd.,INE083B01024,6698,8.83
BANK OF INDI,INE084A01016,347722,435.37
Amanta Healthcare Limited,INE084K01015,132,0.16
CHAMBAL FERT,INE085A01013,92556,504.55
Thangamayil Jewellery Limited,INE085J01014,322,6.57
"Electrosteel Castings Ltd.,",INE086A01029,269339,281.65
KESORAM IND,INE087A01019,1044,0.05
Shree Renuka Sugars Ltd.,INE087H01022,938451,326.36
Paradeep Phosphates Limited,INE088F01024,374602,712.66
DR.REDDY'S L,INE089A01031,10193,130.18
Sterlite Technologies Limited.,INE089C01029,17090,20.69
MUFIN GREEN FINANCE LIMITED,INE08KJ01020,2500,2.17
Krsnaa Diagnostics Limited,INE08LI01020,4007,36.50
M & B ENGINEERING LIMITED,INE08N601015,5337,23.71
SANSTAR LIMITED,INE08NE01025,4376,4.51
Samhi Hotels Limited,INE08U801020,118577,249.67
Greenpanel Industries Limited,INE08ZM01014,2752,9.21
Scoda Tubes Limited,INE090501011,10274,20.02
ICICI Bank Ltd.,INE090A01021,78189,1085.33
Jai Balaji Industries Limited,INE091G01026,70323,73.08
TATA CHEMICA,INE092A01019,31298,289.29
INDIA NIPP E,INE092B01025,349,3.28
IDFC FIRST BANK LIMITED,INE092T01019,813133,591.86
Hexaware Technologies Limited,INE093A01041,9964,75.48
OBEROI REALTY LIMITED,INE093I01010,6319,109.94
LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,201224,140.45
HINDUSTAN PE,INE094A01015,53320,233.57
Ashika Credit Capital Ltd.,INE094B01013,25000,88.75
Kolte-Patil Developers Ltd,INE094I01018,6516,25.38
UTI Asset Management Company Limited,INE094J01016,7106,96.08
Mishtann Foods Limited,INE094S01041,200,0.01
IndusInd Bank Ltd.,INE095A01012,62129,541.29
NBCC (India) Limited,INE095N01031,435565,504.45
NUCLEU SOF E,INE096B01018,1177,13.65
Amrutanjan Health Care Limited,INE098F01031,1229,9.64
Mishra Dhatu Nigam Limited,INE099Z01011,64441,263.13
Aarti Surfactants Limited,INE09EO01013,43,0.21
Atam Valves Limited,INE09KD01013,3,0.00
Gujarat Fluorochemicals Limited,INE09N301011,2312,87.75
Indigo Paints Limited,INE09VQ01012,3648,39.24
Akums Drugs and Pharmaceuticals Limited,INE09XN01023,8080,38.93
VISHNU PRAKASH R PUNGLIA LIMITED,INE0AE001013,117637,157.39
Ceigall India Limited,INE0AG901020,7787,20.79
Hemisphere Properties India Limited,INE0AJG01018,61170,96.99
ADVAIT ENERGY TRANSITIONS LIMITED,INE0ALI01010,37986,777.93
Leela Palaces Hotels & Resorts Limited,INE0AQ201015,2304,10.26
KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,1222,2.26
Bansal Wire Industries Limited,INE0B9K01025,1001,3.55
Go Fashion (India) Limited,INE0BJS01011,3828,31.75
Premier Energies Limited,INE0BS701011,199138,2129.13
C.E. Info Systems Limited,INE0BV301023,4936,90.47
Aether Industries Limited,INE0BWX01014,14415,110.30
PROSTARM INFO SYSTEMS LIMITED,INE0BX301013,5031,10.18
Jubilant Ingrevia Limited,INE0BY001018,10391,77.01
Oswal Pumps Limited,INE0BYP01024,17507,138.24
Mukka Proteins Limited,INE0CG401037,35979,15.07
Max India Limited,INE0CG601016,185,0.43
Knowledge Marine & Engineering Works Limited,INE0CJD01011,1249,29.95
Western Carriers (India) Limited,INE0CJF01024,46235,61.20
RateGain Travel Technologies Limited,INE0CLI01024,220419,691.18
Meghmani Organics Limited,INE0CT101020,342915,293.03
GMR Power and Urban Infra Limited,INE0CU601026,76258,92.32
Anthem Biosciences Limited,INE0CZ201020,12352,95.34
Sigachi Industries Limited,INE0D0K01022,189681,94.39
India Pesticides Limited,INE0D6701023,26710,57.68
Ksolves India Limited,INE0D6I01023,928,4.16
RailTel Corporation of India Limited,INE0DD101019,164565,668.88
PIRAMAL PHARMA LIMITED,INE0DK501011,219320,465.16
Fairchem Organics Limited,INE0DNW01011,1468,15.80
INNOVA CAPTAB LIMITED,INE0DUT01020,1038,9.23
Syrma SGS Technology Limited,INE0DYJ01015,54163,417.58
HMA Agro Industries Limited,INE0ECP01024,471,0.14
TARC LIMITED,INE0EK901012,6313,10.85
Network People Services Technologies Limited,INE0FFK01017,1914,38.15
Deep Industries Limited,INE0FHS01024,9835,49.20
Motisons Jewellers Limited,INE0FRK01020,233760,47.68
Motherson Sumi Wiring India Limited,INE0FS801015,468334,212.41
EPACK Durable Limited,INE0G5901015,1157640,4503.08
Exxaro Tiles Limited,INE0GFE01026,590,0.05
Tatva Chintan Pharma Chem Limited,INE0GK401011,3355,41.61
HP Adhesives Limited,INE0GSL01024,671,0.40
ALL TIME PLASTICS LIMITED,INE0GV601021,1019,2.97
Windlas Biotech Limited,INE0H5O01029,552,5.36
ArisInfra Solutions Limited,INE0H9P01028,650,1.02
One Mobikwik Systems Limited,INE0HLU01028,46687,134.64
Tracxn Technologies Limited,INE0HMF01019,6412,4.59
DDEV PLASTIKS INDUSTRIES LIMITED,INE0HR601026,4188,12.75
Le Travenues Technology Limited,INE0HV901016,16758,51.34
Dhampur Bio Organics Limited,INE0I3401014,6,0.01
Latent View Analytics Limited,INE0I7C01011,19231,94.60
AEGIS VOPAK TERMINALS LIMITED,INE0INX01018,3447,9.59
Veranda Learning Solutions Limited,INE0IQ001011,45,0.11
Data Patterns (India) Limited,INE0IX101010,14777,401.49
Rashi Peripherals Limited,INE0J1F01024,9329,27.88
LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,94647,816.60
Honasa Consumer Limited,INE0J5401028,17759,50.84
Jeena Sikho Lifecare Limited,INE0J5801029,3368,26.23
Venus Pipes & Tubes Limited,INE0JA001018,8049,114.33
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,INE0JO301016,10620,83.30
Sanathan Textiles Limited,INE0JPD01013,675,3.25
YATRA ONLINE LIMITED,INE0JR601024,13563,21.28
DREAMFOLKS SERVICES LIMITED,INE0JS101016,2609,8.05
Harsha Engineers International Limited,INE0JUS01029,1201322,5331.80
Garuda Construction and Engineering Limited,INE0JVO01026,4484,9.55
Valiant Laboratories Limited,INE0JWS01017,560,0.93
Blue Jet Healthcare Limited,INE0KBH01020,18625,142.62
Eureka Forbes Limited,INE0KCE01017,99187,515.87
DCX Systems Limited,INE0KL801015,112133,306.43
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,829,1.74
Bajel Projects Limited,INE0KQN01018,41,0.08
Gopal Snacks Limited,INE0L9R01028,13233,48.72
Avalon Technologies Limited,INE0LCL01028,3902,39.61
Ather Energy Limited,INE0LEZ01016,12083,84.14
ENVIRO INFRA ENGINEERS LIMITED,INE0LLY01014,72458,187.25
Cello World Limited,INE0LMW01024,9612,62.50
IKIO Technologies Limited,INE0LOJ01019,5255,14.76
Aarti Pharmalabs Limited,INE0LRU01027,9663,87.03
Quadrant Future Tek Limited,INE0LRY01011,21352,95.14
Ola Electric Mobility Limited,INE0LXG01040,106628,66.61
REDTAPE Limited,INE0LXT01019,30435,44.49
STANDARD GLASS LINING TECHNOLOGY LIMITED,INE0M4D01010,11405,20.52
J.G.Chemicals Limited,INE0MB501011,8235,37.09
REGAAL RESOURCES LIMITED,INE0MHO01029,760,0.68
Pyramid Technoplast Limited,INE0MIS01010,919,1.52
Udayshivakumar infra limited,INE0N0Y01013,1200,0.40
Rishabh Instruments Limited,INE0N2P01017,5,0.02
BEML Land Assets Limited,INE0N7W01012,1387,2.98
SMARTWORKS COWORKING SPACES LIMITED,INE0NAZ01010,1625,8.71
BLS E-Services Limited,INE0NLT01010,533,1.01
Allcargo Terminals Limited,INE0NN701020,500,0.26
NMDC Steel Limited,INE0NNS01018,552303,247.76
R K Swamy Limited,INE0NQ801033,103,0.20
NETWEB TECHNOLOGIES INDIA LIMITED,INE0NT901020,13593,516.73
Kross Limited,INE0O6601022,31174,63.38
Indef Manufacturing Limited,INE0O9T01021,615,2.57
JNK India Limited,INE0OAF01028,221,0.70
Rossell Techsys Limited,INE0OJW01016,2875,21.06
NTPC GREEN ENERGY LIMITED,INE0ONG01011,395403,416.81
Deepak Builders and Engineers India Limited,INE0OPA01019,1141,1.79
EMS LIMITED,INE0OV601013,23200,139.83
GHCL Textiles Limited,INE0PA801013,10062,7.91
Shipping Corporation of India Land and Assets Limited,INE0PB301013,39718,21.12
MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,11,0.05
Orient Technologies Limited,INE0PPK01015,6517,27.78
SARASWATI SAREE DEPOT LIMITED,INE0PQ101010,250,0.22
DIGIDRIVE DISTRIBUTORS LIMITED,INE0PSC01024,1025,0.33
Platinum Industries Limited,INE0PT501018,5116,15.20
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,24352,203.07
SUNDARAM-CLAYTON LIMITED,INE0Q3R01026,2286,39.04
International Gemmological Institute India Limited,INE0Q9301021,15927,62.20
KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,500,3.44
ARKADE DEVELOPERS LIMITED,INE0QRL01017,34823,63.05
Denta Water and Infra Solutions Limited,INE0R4L01018,2442,10.64
SRM CONTRACTORS LIMITED,INE0R6Z01013,1506,8.06
PATEL RETAIL LIMITED,INE0R8B01010,201,0.45
SENORES PHARMACEUTICALS LIMITED,INE0RB801010,4205,28.63
Gala Precision Engineering Limited,INE0RE001014,182,1.65
Tolins Tyres Limited,INE0RWQ01014,2328,4.49
Stallion India Fluorochemicals Limited,INE0RYC01010,2258,8.37
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,INE0S2G01011,8085,4.38
VRAJ IRON AND STEEL LIMITED,INE0S2V01010,277,0.49
CRIZAC LIMITED,INE0S4R01014,17204,57.33
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,INE0SII01026,5334,49.95
MAMATA MACHINERY LIMITED,INE0TO701015,20117,96.84
Unimech Aerospace and Manufacturing Limited,INE0U3I01011,233,2.46
Bluspring Enterprises Limited,INE0U4101014,24080,19.77
Digitide Solutions Limited,INE0U4701011,22200,47.10
BlackBuck Limited,INE0UIZ01018,6913,46.61
Sanofi Consumer Healthcare India Limited,INE0UOS01011,5,0.27
HYUNDAI MOTOR INDIA LIMITED,INE0V6F01027,20012,504.95
CARRARO INDIA LIMITED,INE0V7W01012,1580,7.67
Sri Lotus Developers and Realty Limited,INE0V9Q01010,85419,164.81
Sagility Limited,INE0W2G01015,703642,333.61
Laxmi Dental Limited,INE0WO601020,7965,27.69
ATUL LTD.,INE100A01010,2232,147.45
Mahindra & Mahindra Ltd.,INE101A01026,27501,966.29
Granules India Ltd.,INE101D01020,357758,1814.98
Afcons Infrastructure Limited,INE101I01011,8951,41.40
HLV LIMITED,INE102A01024,37700,5.31
Choice International Ltd,INE102B01014,15337,110.21
Godrej Consumer Products Ltd.,INE102D01028,22092,258.50
Allied Digital Services Limited,INE102I01027,21432,44.06
MANGALORE RE,INE103A01014,131823,206.79
SMC Global Securities Limited,INE103C01036,203,0.29
TRAVEL FOOD SERVICES LIMITED,INE103V01028,237,3.16
TVS Holdings Limited,INE105A01035,302,40.18
RPG Life Sciences Limited,INE105J01010,373,9.22
HI-TECH PIPES LIMITED,INE106T01025,164885,187.76
TAMILNADU NE,INE107A01015,19429,33.80
Awfis Space Solutions Limited,INE108V01019,12686,81.08
SHIPPING COR,INE109A01011,144952,373.41
ARMAN FIN,INE109C01017,423,6.30
"BPL Ltd.,",INE110A01019,70,0.07
CONTAIN CORP,INE111A01025,79437,476.22
FINANC TECHN,INE111B01023,1257,12.13
PDS LIMITED,INE111Q01021,2275,8.46
Metropolis Healthcare Limited,INE112L01020,3548,72.12
GUJ NARMADA,INE113A01013,41256,224.80
STEEL AUTHOR,INE114A01011,370014,507.13
Lic Housing Finance Ltd.,INE115A01026,97288,529.39
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,INE115Q01022,6601,104.38
Apcotex Industries Limited,INE116A01032,774,2.67
ABB Ltd.,INE117A01022,11851,690.28
BAJ HOLD INV,INE118A01012,919,126.57
Nuvoco Vistas Corporation Limited,INE118D01016,7411,30.14
Balrampur Chini Mills Ltd.,INE119A01028,16967,88.93
Carborundum Universal Ltd.,INE120A01034,3878,39.18
CHOL INV FN,INE121A01024,7053,113.24
JSW Energy Limited,INE121E01018,73424,400.50
INDUS TOWERS LIMITED,INE121J01017,84042,311.24
"MMTC Ltd.,",INE123F01029,75231,55.30
SBI Life Insurance Company Limited,INE123W01016,2445,42.52
DELTA CORP,INE124G01033,330216,311.05
"E.I.D. Parry (India) Ltd.,",INE126A01031,2883,29.87
APOLLO PIPES LIMITED,INE126J01016,10812,41.38
HDFC Asset Management Company Limited,INE127D01025,8198,461.64
Goodluck India Limited,INE127I01024,8075,84.47
K.P. Energy Limited,INE127T01021,36687,153.40
Eveready Industries India Ltd.,INE128A01029,40261,146.68
Five-Star Business Finance Ltd.,INE128S01021,37609,209.24
Archean Chemical Industries Limited,INE128X01021,3527,24.16
GAIL INDIA,INE129A01019,250251,467.20
SAMBHV STEEL TUBES LIMITED,INE12NJ01018,33371,37.88
Gujarat Mineral Development Corpora,INE131A01031,163650,826.48
Relaxo Footwears Ltd.,INE131B01039,14555,70.14
Aurionpro Solutions Ltd.,INE132H01018,2675,32.82
Akzo Nobel India Limited,INE133A01011,777,27.58
TILAKNAG IND,INE133E01013,31147,150.38
IFGL Refractories Limited,INE133Y01011,183,0.51
KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,187,0.26
Power Finance Corporation Ltd,INE134E01011,296537,1237.33
Cyient Limited,INE136B01020,23046,297.14
Neogen Chemicals Limited,INE136S01016,1966,30.95
Kanoria Chemicals & Industries Ltd.,INE138C01024,1545,1.66
KFin Technologies Limited,INE138Y01010,38824,448.85
"National Aluminium Co. Ltd.,",INE139A01034,154331,338.79
FUSION FINANCE LIMITED,INE139R01012,22759,44.14
Piramal Enterprises Limited,INE140A01024,6612,84.51
"Oswal Agro Mills Ltd.,",INE142A01012,25,0.02
Tata Technologies Limited,INE142M01025,70005,520.21
Sula Vineyards Limited,INE142Q01026,67446,204.59
Orient Electric Limited,INE142Z01019,6993,15.50
OSWAL CHEMIC,INE143A01010,656,0.26
20 Microns Limited,INE144J01027,9224,21.45
Tarsons Products Limited,INE144Z01023,1103065,3890.12
Kirloskar Oil Engines Limited,INE146L01010,8047,77.44
SOUTH PETRO,INE147A01011,65785,65.66
JINDAL POLY INVESTMENT AND FINANCE COMPA,INE147P01019,182,1.90
Tamilnadu Petroproducts Ltd,INE148A01019,157,0.16
Sammaan Capital Limited,INE148I01020,577180,876.92
Delhivery Limited,INE148O01028,30971,141.27
CHOLAMANDALAM FINANCIAL HOLDINGS LIMIT,INE149A01033,2874,53.48
"Sandur Manganese & Iron Ores Ltd.,",INE149K01016,94612,195.53
NIBE LIMITED,INE149O01018,60,0.83
Aditya Birla Lifestyle Brands Limited,INE14LE01019,124064,180.21
"Alkyl Amines Chemicals Ltd.,",INE150B01039,4620,96.97
LUX Industries Limited,INE150G01020,3047,46.29
TATA COMM,INE151A01013,7551,136.66
Shaily Engineering Plastics Ltd.,INE151G01028,1556,37.29
Thermax Ltd.,INE152A01029,3797,131.28
ALLCARGO GATI LIMITED,INE152B01027,26111,19.79
U. Y. FINCORP LIMITED,INE152C01025,500,0.07
Triveni Turbine Limited,INE152M01016,31352,193.87
MAHANAG TELE,INE153A01019,182710,79.79
BLS International Services Ltd,INE153T01027,104274,376.66
ITC Ltd,INE154A01025,242928,986.07
TATA MOTORS PASSENGER VEHICLES LIMITED,INE155A01022,313495,1872.44
New Delhi Television Limited,INE155G01029,700,0.70
Hero Motocorp Limited,INE158A01026,6169,324.33
EIMCO ELEC I,INE158B01016,796,16.63
GlaxoSmithkline Pharmaceuticals Ltd.,INE159A01016,2208,58.67
Punjab National Bank,INE160A01022,1293186,1342.93
"NIIT Ltd.,",INE161A01038,82067,110.45
VIKAS LIFECARE LIMITED,INE161L01027,826,0.04
